t	C_l	C_h	N_l	N_h	E_l	E_h	A_LL	A_HL	A_HH	A_L	A_H	A
0.31299965338359403	117.188	17.5337	2.2435	0.936584	0	0	0	0	0	0	0	0
0.3139994574007906	117.234	17.4873	2.25233	0.937905	0	0	0	0	0	0	0	0
0.31500058741801007	117.28	17.4411	2.26118	0.939222	0	0	0	0	0	0	0	0
0.31600039143520675	117.326	17.3952	2.27002	0.940535	0	0	0	0	0	0	0	0
0.31700019545240343	117.372	17.3495	2.27887	0.941845	0	0	0	0	0	0	0	0
0.31799999946959995	117.417	17.3041	2.28773	0.943152	0	0	0	0	0	0	0	0
0.31899980348679663	117.463	17.259	2.29658	0.944455	0	0	0	0	0	0	0	0
0.31999960750399326	117.508	17.214	2.30544	0.945755	0	0	0	0	0	0	0	0
0.3209994115211899	117.552	17.1693	2.31431	0.947052	0	0	0	0	0	0	0	0
0.3220005415384093	117.597	17.1249	2.32317	0.948345	0	0	0	0	0	0	0	0
0.3230003455556059	117.641	17.0807	2.33204	0.949635	0	0	0	0	0	0	0	0
0.3240001495728025	117.685	17.0367	2.34092	0.950921	0	0	0	0	0	0	0	0
0.3249999535899992	117.729	16.9929	2.34979	0.952204	0	0	0	0	0	0	0	0
0.3259997576071958	117.772	16.9494	2.35867	0.953484	0	0	0	0	0	0	0	0
0.3269995616243925	117.815	16.9061	2.36756	0.954761	0	0	0	0	0	0	0	0
0.3279993656415891	117.859	16.863	2.37644	0.956034	0	0	0	0	0	0	0	0
0.32900049565880846	117.901	16.8202	2.38533	0.957304	0	0	0	0	0	0	0	0
0.3300002996760052	117.944	16.7776	2.39423	0.958571	0	0	0	0	0	0	0	0
0.3310001036932017	117.986	16.7352	2.40312	0.959835	0	0	0	0	0	0	0	0
0.3319999077103984	118.029	16.693	2.41202	0.961095	0	0	0	0	0	0	0	0
0.332999711727595	118.071	16.651	2.42093	0.962353	0	0	0	0	0	0	0	0
0.33399951574479164	118.112	16.6093	2.42983	0.963607	0	0	0	0	0	0	0	0
0.3350006457620111	118.154	16.5678	2.43874	0.964858	0	0	0	0	0	0	0	0
0.33600044977920773	118.195	16.5264	2.44765	0.966106	0	0	0	0	0	0	0	0
0.33700025379640436	118.236	16.4853	2.45657	0.96735	0	0	0	0	0	0	0	0
0.338000057813601	118.277	16.4444	2.46549	0.968592	0	0	0	0	0	0	0	0
0.3389998618307976	118.318	16.4037	2.47441	0.969831	0	0	0	0	0	0	0	0
0.3399996658479942	118.358	16.3633	2.48333	0.971066	0	0	0	0	0	0	0	0
0.3409994698651909	118.399	16.323	2.49226	0.972299	0	0	0	0	0	0	0	0
0.34200059988241027	118.439	16.2829	2.50119	0.973528	0	0	0	0	0	0	0	0
0.34300040389960684	118.479	16.243	2.51012	0.974755	0	0	0	0	0	0	0	0
0.3440002079168036	118.518	16.2034	2.51906	0.975978	0	0	0	0	0	0	0	0
0.3450000119340002	118.558	16.1639	2.528	0.977199	0	0	0	0	0	0	0	0
0.3459998159511968	118.597	16.1246	2.53694	0.978416	0	0	0	0	0	0	0	0
0.3469996199683934	118.636	16.0855	2.54589	0.979631	0	0	0	0	0	0	0	0
0.3479994239855901	118.675	16.0466	2.55484	0.980842	0	0	0	0	0	0	0	0
0.3490005540028095	118.714	16.0079	2.56379	0.982051	0	0	0	0	0	0	0	0
0.3500003580200061	118.752	15.9694	2.57274	0.983257	0	0	0	0	0	0	0	0
0.3510001620372028	118.79	15.9311	2.5817	0.98446	0	0	0	0	0	0	0	0
0.3519999660543994	118.829	15.893	2.59066	0.98566	0	0	0	0	0	0	0	0
0.352999770071596	118.867	15.855	2.59962	0.986857	0	0	0	0	0	0	0	0
0.3539995740887926	118.904	15.8173	2.60859	0.988051	0	0	0	0	0	0	0	0
0.3549993781059893	118.942	15.7797	2.61756	0.989243	0	0	0	0	0	0	0	0
0.3560005081232087	118.979	15.7423	2.62653	0.990431	0	0	0	0	0	0	0	0
0.3570003121404053	119.016	15.7051	2.6355	0.991617	0	0	0	0	0	0	0	0
0.358000116157602	119.053	15.6681	2.64448	0.9928	0	0	0	0	0	0	0	0
0.3589999201747986	119.09	15.6313	2.65346	0.99398	0	0	0	0	0	0	0	0
0.3599997241919953	119.127	15.5946	2.66244	0.995158	0	0	0	0	0	0	0	0
0.3609995282091919	119.163	15.5581	2.67143	0.996332	0	0	0	0	0	0	0	0
0.3620006582264113	119.2	15.5218	2.68041	0.997504	0	0	0	0	0	0	0	0
0.36300046224360794	119.236	15.4857	2.68941	0.998674	0	0	0	0	0	0	0	0
0.3640002662608045	119.272	15.4497	2.6984	0.99984	0	0	0	0	0	0	0	0
0.3650000702780012	119.308	15.4139	2.7074	1.001	0	0	0	0	0	0	0	0
0.3659998742951977	119.343	15.3783	2.71639	1.00216	0	0	0	0	0	0	0	0
0.36699967831239433	119.379	15.3428	2.7254	1.00332	0	0	0	0	0	0	0	0
0.36799948232959107	119.414	15.3075	2.7344	1.00448	0	0	0	0	0	0	0	0
0.3690006123468105	119.449	15.2724	2.74341	1.00563	0	0	0	0	0	0	0	0
0.3700004163640072	119.484	15.2375	2.75242	1.00678	0	0	0	0	0	0	0	0
0.3710002203812038	119.519	15.2027	2.76143	1.00793	0	0	0	0	0	0	0	0
0.3720000243984004	119.553	15.1681	2.77044	1.00908	0	0	0	0	0	0	0	0
0.37299982841559703	119.588	15.1336	2.77946	1.01022	0	0	0	0	0	0	0	0
0.37399963243279366	119.622	15.0993	2.78848	1.01136	0	0	0	0	0	0	0	0
0.37499943644999034	119.656	15.0652	2.7975	1.0125	0	0	0	0	0	0	0	0
0.37600056646720975	119.69	15.0312	2.80653	1.01363	0	0	0	0	0	0	0	0
0.3770003704844063	119.724	14.9973	2.81556	1.01476	0	0	0	0	0	0	0	0
0.37800017450160295	119.758	14.9637	2.82459	1.01589	0	0	0	0	0	0	0	0
0.37899997851879963	119.791	14.9302	2.83362	1.01702	0	0	0	0	0	0	0	0
0.37999978253599626	119.825	14.8968	2.84265	1.01814	0	0	0	0	0	0	0	0
0.38099958655319294	119.858	14.8636	2.85169	1.01927	0	0	0	0	0	0	0	0
0.3819993905703895	119.891	14.8306	2.86073	1.02039	0	0	0	0	0	0	0	0
0.3830005205876089	119.924	14.7977	2.86978	1.0215	0	0	0	0	0	0	0	0
0.38400032460480554	119.957	14.7649	2.87882	1.02262	0	0	0	0	0	0	0	0
0.3850001286220022	119.989	14.7323	2.88787	1.02373	0	0	0	0	0	0	0	0
0.38599993263919885	120.022	14.6998	2.89692	1.02484	0	0	0	0	0	0	0	0
0.3869997366563954	120.054	14.6675	2.90597	1.02595	0	0	0	0	0	0	0	0
0.3879995406735921	120.086	14.6354	2.91503	1.02705	0	0	0	0	0	0	0	0
0.38900067069081146	120.118	14.6034	2.92408	1.02816	0	0	0	0	0	0	0	0
0.39000047470800814	120.15	14.5715	2.93314	1.02926	0	0	0	0	0	0	0	0
0.3910002787252048	120.182	14.5398	2.94221	1.03035	0	0	0	0	0	0	0	0
0.39200008274240145	120.213	14.5082	2.95127	1.03145	0	0	0	0	0	0	0	0
0.392999886759598	120.245	14.4768	2.96034	1.03254	0	0	0	0	0	0	0	0
0.3939996907767947	120.276	14.4455	2.96941	1.03363	0	0	0	0	0	0	0	0
0.3949994947939913	120.307	14.4143	2.97848	1.03472	0	0	0	0	0	0	0	0
0.39600062481121073	120.338	14.3833	2.98755	1.03581	0	0	0	0	0	0	0	0
0.39700042882840736	120.369	14.3524	2.99663	1.03689	0	0	0	0	0	0	0	0
0.39800023284560404	120.4	14.3216	3.00571	1.03797	0	0	0	0	0	0	0	0
0.3990000368628006	120.431	14.291	3.01479	1.03905	0	0	0	0	0	0	0	0
0.39999984087999724	120.461	14.2606	3.02387	1.04013	0	0	0	0	0	0	0	0
0.4009996448971939	120.491	14.2302	3.03296	1.0412	0	0	0	0	0	0	0	0
0.4019994489143905	120.522	14.2	3.04205	1.04227	0	0	0	0	0	0	0	0
0.40300057893160995	120.552	14.1699	3.05114	1.04334	0	0	0	0	0	0	0	0
0.40400038294880664	120.582	14.14	3.06023	1.04441	0	0	0	0	0	0	0	0
0.4050001869660032	120.611	14.1102	3.06932	1.04547	0	0	0	0	0	0	0	0
0.40599999098319983	120.641	14.0805	3.07842	1.04654	0	0	0	0	0	0	0	0
0.4069997950003965	120.671	14.0509	3.08752	1.0476	0	0	0	0	0	0	0	0
0.4079995990175931	120.7	14.0215	3.09662	1.04866	0	0	0	0	0	0	0	0
0.4089994030347897	120.729	13.9922	3.10573	1.04971	0	0	0	0	0	0	0	0
0.4100005330520091	120.759	13.963	3.11483	1.05077	0	0	0	0	0	0	0	0
0.4110003370692058	120.788	13.934	3.12394	1.05182	0	0	0	0	0	0	0	0
0.4120001410864024	120.816	13.9051	3.13305	1.05287	0	0	0	0	0	0	0	0
0.412999945103599	120.845	13.8763	3.14216	1.05392	0	0	0	0	0	0	0	0
0.4139997491207957	120.874	13.8476	3.15128	1.05496	0	0	0	0	0	0	0	0
0.4149995531379923	120.903	13.819	3.16039	1.05601	0	0	0	0	0	0	0	0
0.4159993571551889	120.931	13.7906	3.16951	1.05705	0	0	0	0	0	0	0	0
0.41700048717240834	120.959	13.7623	3.17863	1.05809	0	0	0	0	0	0	0	0
0.418000291189605	120.987	13.7341	3.18776	1.05912	0	0	0	0	0	0	0	0
0.4190000952068017	121.016	13.706	3.19688	1.06016	0	0	0	0	0	0	0	0
0.4199998992239983	121.043	13.6781	3.20601	1.06119	0	0	0	0	0	0	0	0
0.4209997032411949	121.071	13.6503	3.21514	1.06222	0	0	0	0	0	0	0	0
0.42199950725839147	121.099	13.6226	3.22427	1.06325	0	0	0	0	0	0	0	0
0.42300063727561094	121.127	13.595	3.2334	1.06427	0	0	0	0	0	0	0	0
0.4240004412928076	121.154	13.5675	3.24254	1.0653	0	0	0	0	0	0	0	0
0.4250002453100042	121.181	13.5401	3.25168	1.06632	0	0	0	0	0	0	0	0
0.42600004932720087	121.209	13.5129	3.26082	1.06734	0	0	0	0	0	0	0	0
0.4269998533443974	121.236	13.4857	3.26996	1.06836	0	0	0	0	0	0	0	0
0.42799965736159407	121.263	13.4587	3.2791	1.06938	0	0	0	0	0	0	0	0
0.4289994613787907	121.29	13.4318	3.28825	1.07039	0	0	0	0	0	0	0	0
0.4300005913960102	121.317	13.405	3.2974	1.0714	0	0	0	0	0	0	0	0
0.4310003954132068	121.343	13.3783	3.30655	1.07241	0	0	0	0	0	0	0	0
0.43200019943040346	121.37	13.3517	3.3157	1.07342	0	0	0	0	0	0	0	0
0.4330000034476	121.396	13.3252	3.32485	1.07443	0	0	0	0	0	0	0	0
0.43399980746479666	121.423	13.2989	3.33401	1.07543	0	0	0	0	0	0	0	0
0.4349996114819933	121.449	13.2726	3.34317	1.07643	0	0	0	0	0	0	0	0
0.43599941549918997	121.475	13.2465	3.35233	1.07743	0	0	0	0	0	0	0	0
0.4370005455164094	121.501	13.2204	3.36149	1.07843	0	0	0	0	0	0	0	0
0.438000349533606	121.527	13.1945	3.37065	1.07942	0	0	0	0	0	0	0	0
0.4390001535508026	121.553	13.1687	3.37982	1.08042	0	0	0	0	0	0	0	0
0.4399999575679992	121.579	13.143	3.38899	1.08141	0	0	0	0	0	0	0	0
0.4409997615851959	121.604	13.1173	3.39816	1.0824	0	0	0	0	0	0	0	0
0.44199956560239256	121.63	13.0918	3.40733	1.08339	0	0	0	0	0	0	0	0
0.4429993696195892	121.655	13.0664	3.4165	1.08438	0	0	0	0	0	0	0	0
0.4440004996368086	121.68	13.0411	3.42568	1.08536	0	0	0	0	0	0	0	0
0.4450003036540053	121.706	13.0159	3.43486	1.08634	0	0	0	0	0	0	0	0
0.4460001076712018	121.731	12.9908	3.44403	1.08732	0	0	0	0	0	0	0	0
0.4469999116883985	121.756	12.9658	3.45322	1.0883	0	0	0	0	0	0	0	0
0.4479997157055951	121.781	12.9409	3.4624	1.08928	0	0	0	0	0	0	0	0
0.4489995197227918	121.805	12.9161	3.47158	1.09025	0	0	0	0	0	0	0	0
0.4500006497400112	121.83	12.8914	3.48077	1.09123	0	0	0	0	0	0	0	0
0.4510004537572079	121.855	12.8668	3.48996	1.0922	0	0	0	0	0	0	0	0
0.4520002577744044	121.879	12.8423	3.49915	1.09317	0	0	0	0	0	0	0	0
0.45300006179160107	121.904	12.8178	3.50834	1.09414	0	0	0	0	0	0	0	0
0.4539998658087977	121.928	12.7935	3.51754	1.0951	0	0	0	0	0	0	0	0
0.4549996698259944	121.952	12.7693	3.52673	1.09607	0	0	0	0	0	0	0	0
0.45599947384319106	121.976	12.7452	3.53593	1.09703	0	0	0	0	0	0	0	0
0.45700060386041036	122.0	12.7211	3.54513	1.09799	0	0	0	0	0	0	0	0
0.45800040787760704	122.024	12.6972	3.55433	1.09895	0	0	0	0	0	0	0	0
0.4590002118948036	122.048	12.6734	3.56354	1.0999	0	0	0	0	0	0	0	0
0.4600000159120003	122.072	12.6496	3.57274	1.10086	0	0	0	0	0	0	0	0
0.46099981992919686	122.096	12.626	3.58195	1.10181	0	0	0	0	0	0	0	0
0.46199962394639366	122.119	12.6024	3.59116	1.10276	0	0	0	0	0	0	0	0
0.46299942796359006	122.143	12.5789	3.60037	1.10371	0	0	0	0	0	0	0	0
0.46400055798080964	122.166	12.5555	3.60958	1.10466	0	0	0	0	0	0	0	0
0.4650003619980062	122.189	12.5323	3.61879	1.10561	0	0	0	0	0	0	0	0
0.4660001660152029	122.212	12.5091	3.62801	1.10655	0	0	0	0	0	0	0	0
0.46699997003239946	122.236	12.4859	3.63723	1.10749	0	0	0	0	0	0	0	0
0.46799977404959625	122.259	12.4629	3.64645	1.10843	0	0	0	0	0	0	0	0
0.46899957806679266	122.282	12.44	3.65567	1.10937	0	0	0	0	0	0	0	0
0.46999938208398945	122.304	12.4171	3.66489	1.11031	0	0	0	0	0	0	0	0
0.4710005121012088	122.327	12.3944	3.67411	1.11124	0	0	0	0	0	0	0	0
0.47200031611840537	122.35	12.3717	3.68334	1.11218	0	0	0	0	0	0	0	0
0.47300012013560205	122.372	12.3491	3.69257	1.11311	0	0	0	0	0	0	0	0
0.47399992415279874	122.395	12.3266	3.7018	1.11404	0	0	0	0	0	0	0	0
0.47499972816999536	122.417	12.3042	3.71103	1.11497	0	0	0	0	0	0	0	0
0.47599953218719204	122.44	12.2819	3.72026	1.1159	0	0	0	0	0	0	0	0
0.4770006622044114	122.462	12.2596	3.7295	1.11682	0	0	0	0	0	0	0	0
0.4780004662216081	122.484	12.2375	3.73873	1.11775	0	0	0	0	0	0	0	0
0.47900027023880465	122.506	12.2154	3.74797	1.11867	0	0	0	0	0	0	0	0
0.4800000742560013	122.528	12.1934	3.75721	1.11959	0	0	0	0	0	0	0	0
0.48099987827319796	122.55	12.1715	3.76645	1.12051	0	0	0	0	0	0	0	0
0.48199968229039447	122.572	12.1497	3.77569	1.12142	0	0	0	0	0	0	0	0
0.48299948630759115	122.594	12.1279	3.78494	1.12234	0	0	0	0	0	0	0	0
0.48400061632481056	122.615	12.1063	3.79418	1.12325	0	0	0	0	0	0	0	0
0.48500042034200735	122.637	12.0847	3.80343	1.12417	0	0	0	0	0	0	0	0
0.4860002243592039	122.658	12.0632	3.81268	1.12508	0	0	0	0	0	0	0	0
0.48700002837640055	122.68	12.0418	3.82193	1.12599	0	0	0	0	0	0	0	0
0.48799983239359707	122.701	12.0204	3.83119	1.12689	0	0	0	0	0	0	0	0
0.48899963641079375	122.722	11.9992	3.84044	1.1278	0	0	0	0	0	0	0	0
0.4899994404279903	122.744	11.978	3.8497	1.1287	0	0	0	0	0	0	0	0
0.4910005704452098	122.765	11.9569	3.85895	1.1296	0	0	0	0	0	0	0	0
0.4920003744624065	122.786	11.9358	3.86821	1.13051	0	0	0	0	0	0	0	0
0.49300017847960315	122.807	11.9149	3.87747	1.13141	0	0	0	0	0	0	0	0
0.4939999824967997	122.828	11.894	3.88674	1.1323	0	0	0	0	0	0	0	0
0.49499978651399634	122.848	11.8732	3.896	1.1332	0	0	0	0	0	0	0	0
0.4959995905311929	122.869	11.8525	3.90526	1.13409	0	0	0	0	0	0	0	0
0.49699939454838965	122.89	11.8318	3.91453	1.13499	0	0	0	0	0	0	0	0
0.49800052456560895	122.91	11.8113	3.9238	1.13588	0	0	0	0	0	0	0	0
0.49900032858280563	122.931	11.7908	3.93307	1.13677	0	0	0	0	0	0	0	0
0.5000001326000023	122.951	11.7703	3.94234	1.13766	0	0	0	0	0	0	0	0
0.5009999366171989	122.972	11.75	3.95161	1.13854	0	0	0	0	0	0	0	0
0.5019997406343955	122.992	11.7297	3.96089	1.13943	0	0	0	0	0	0	0	0
0.5029995446515921	123.012	11.7095	3.97017	1.14031	0	0	0	0	0	0	0	0
0.5040006746688116	123.032	11.6894	3.97944	1.1412	0	0	0	0	0	0	0	0
0.5050004786860082	123.052	11.6693	3.98872	1.14208	0	0	0	0	0	0	0	0
0.5060002827032049	123.072	11.6493	3.998	1.14296	0	0	0	0	0	0	0	0
0.5070000867204014	123.092	11.6294	4.00729	1.14383	0	0	0	0	0	0	0	0
0.5079998907375981	123.112	11.6096	4.01657	1.14471	0	0	0	0	0	0	0	0
0.5089996947547947	123.132	11.5898	4.02585	1.14558	0	0	0	0	0	0	0	0
0.5099994987719915	123.151	11.5701	4.03514	1.14646	0	0	0	0	0	0	0	0
0.5110006287892108	123.171	11.5505	4.04443	1.14733	0	0	0	0	0	0	0	0
0.5120004328064074	123.191	11.5309	4.05372	1.1482	0	0	0	0	0	0	0	0
0.5130002368236041	123.21	11.5114	4.06301	1.14907	0	0	0	0	0	0	0	0
0.5140000408408006	123.23	11.492	4.0723	1.14994	0	0	0	0	0	0	0	0
0.5149998448579973	123.249	11.4727	4.0816	1.1508	0	0	0	0	0	0	0	0
0.5159996488751939	123.268	11.4534	4.09089	1.15167	0	0	0	0	0	0	0	0
0.5169994528923906	123.287	11.4342	4.10019	1.15253	0	0	0	0	0	0	0	0
0.51800058290961	123.307	11.415	4.10949	1.15339	0	0	0	0	0	0	0	0
0.5190003869268067	123.326	11.3959	4.11879	1.15425	0	0	0	0	0	0	0	0
0.5200001909440033	123.345	11.3769	4.12809	1.15511	0	0	0	0	0	0	0	0
0.5209999949612	123.364	11.358	4.13739	1.15597	0	0	0	0	0	0	0	0
0.5219997989783965	123.382	11.3391	4.1467	1.15682	0	0	0	0	0	0	0	0
0.5229996029955932	123.401	11.3203	4.156	1.15768	0	0	0	0	0	0	0	0
0.5239994070127897	123.42	11.3015	4.16531	1.15853	0	0	0	0	0	0	0	0
0.5250005370300093	123.439	11.2828	4.17462	1.15938	0	0	0	0	0	0	0	0
0.5260003410472057	123.457	11.2642	4.18393	1.16023	0	0	0	0	0	0	0	0
0.5270001450644024	123.476	11.2457	4.19324	1.16108	0	0	0	0	0	0	0	0
0.5279999490815991	123.494	11.2272	4.20255	1.16193	0	0	0	0	0	0	0	0
0.5289997530987958	123.513	11.2088	4.21186	1.16277	0	0	0	0	0	0	0	0
0.5299995571159924	123.531	11.1904	4.22118	1.16362	0	0	0	0	0	0	0	0
0.530999361133189	123.549	11.1721	4.2305	1.16446	0	0	0	0	0	0	0	0
0.5320004911504085	123.568	11.1539	4.23981	1.1653	0	0	0	0	0	0	0	0
0.5330002951676048	123.586	11.1357	4.24913	1.16614	0	0	0	0	0	0	0	0
0.5340000991848017	123.604	11.1176	4.25845	1.16698	0	0	0	0	0	0	0	0
0.5349999032019983	123.622	11.0995	4.26778	1.16782	0	0	0	0	0	0	0	0
0.535999707219195	123.64	11.0815	4.2771	1.16866	0	0	0	0	0	0	0	0
0.5369995112363916	123.658	11.0636	4.28643	1.16949	0	0	0	0	0	0	0	0
0.5380006412536109	123.676	11.0457	4.29575	1.17033	0	0	0	0	0	0	0	0
0.5390004452708076	123.694	11.0279	4.30508	1.17116	0	0	0	0	0	0	0	0
0.5400002492880043	123.711	11.0102	4.31441	1.17199	0	0	0	0	0	0	0	0
0.541000053305201	123.729	10.9925	4.32374	1.17282	0	0	0	0	0	0	0	0
0.5419998573223976	123.747	10.9749	4.33307	1.17365	0	0	0	0	0	0	0	0
0.5429996613395941	123.764	10.9573	4.3424	1.17447	0	0	0	0	0	0	0	0
0.5439994653567908	123.782	10.9398	4.35174	1.1753	0	0	0	0	0	0	0	0
0.5450005953740102	123.799	10.9224	4.36107	1.17612	0	0	0	0	0	0	0	0
0.5460003993912068	123.817	10.905	4.37041	1.17695	0	0	0	0	0	0	0	0
0.5470002034084035	123.834	10.8876	4.37975	1.17777	0	0	0	0	0	0	0	0
0.5480000074256001	123.851	10.8704	4.38909	1.17859	0	0	0	0	0	0	0	0
0.5489998114427967	123.868	10.8531	4.39843	1.17941	0	0	0	0	0	0	0	0
0.5499996154599933	123.886	10.836	4.40777	1.18023	0	0	0	0	0	0	0	0
0.55099941947719	123.903	10.8189	4.41711	1.18104	0	0	0	0	0	0	0	0
0.5520005494944095	123.92	10.8018	4.42646	1.18186	0	0	0	0	0	0	0	0
0.5530003535116061	123.937	10.7849	4.43581	1.18267	0	0	0	0	0	0	0	0
0.5540001575288027	123.954	10.7679	4.44515	1.18349	0	0	0	0	0	0	0	0
0.5549999615459994	123.971	10.751	4.4545	1.1843	0	0	0	0	0	0	0	0
0.5559997655631959	123.987	10.7342	4.46385	1.18511	0	0	0	0	0	0	0	0
0.5569995695803925	124.004	10.7175	4.4732	1.18592	0	0	0	0	0	0	0	0
0.5579993735975892	124.021	10.7008	4.48255	1.18672	0	0	0	0	0	0	0	0
0.5590005036148086	124.037	10.6841	4.49191	1.18753	0	0	0	0	0	0	0	0
0.5600003076320053	124.054	10.6675	4.50126	1.18834	0	0	0	0	0	0	0	0
0.5610001116492019	124.071	10.651	4.51062	1.18914	0	0	0	0	0	0	0	0
0.5619999156663985	124.087	10.6345	4.51998	1.18994	0	0	0	0	0	0	0	0
0.5629997196835952	124.104	10.618	4.52934	1.19074	0	0	0	0	0	0	0	0
0.5639995237007918	124.12	10.6017	4.5387	1.19154	0	0	0	0	0	0	0	0
0.5650006537180112	124.136	10.5853	4.54806	1.19234	0	0	0	0	0	0	0	0
0.5660004577352079	124.153	10.569	4.55742	1.19314	0	0	0	0	0	0	0	0
0.5670002617524045	124.169	10.5528	4.56678	1.19394	0	0	0	0	0	0	0	0
0.568000065769601	124.185	10.5367	4.57615	1.19473	0	0	0	0	0	0	0	0
0.5689998697867977	124.201	10.5205	4.58551	1.19553	0	0	0	0	0	0	0	0
0.5699996738039944	124.217	10.5045	4.59488	1.19632	0	0	0	0	0	0	0	0
0.5709994778211911	124.233	10.4885	4.60425	1.19711	0	0	0	0	0	0	0	0
0.5720006078384104	124.249	10.4725	4.61362	1.1979	0	0	0	0	0	0	0	0
0.5730004118556071	124.265	10.4566	4.62299	1.19869	0	0	0	0	0	0	0	0
0.5740002158728038	124.281	10.4407	4.63236	1.19948	0	0	0	0	0	0	0	0
0.5750000198900003	124.297	10.4249	4.64173	1.20026	0	0	0	0	0	0	0	0
0.5759998239071971	124.312	10.4091	4.65111	1.20105	0	0	0	0	0	0	0	0
0.5769996279243936	124.328	10.3934	4.66048	1.20183	0	0	0	0	0	0	0	0
0.5779994319415903	124.344	10.3778	4.66986	1.20262	0	0	0	0	0	0	0	0
0.5790005619588097	124.359	10.3622	4.67924	1.2034	0	0	0	0	0	0	0	0
0.5800003659760062	124.375	10.3466	4.68862	1.20418	0	0	0	0	0	0	0	0
0.5810001699932029	124.39	10.3311	4.698	1.20496	0	0	0	0	0	0	0	0
0.5819999740103995	124.406	10.3156	4.70738	1.20574	0	0	0	0	0	0	0	0
0.5829997780275962	124.421	10.3002	4.71676	1.20652	0	0	0	0	0	0	0	0
0.5839995820447927	124.437	10.2849	4.72615	1.20729	0	0	0	0	0	0	0	0
0.5849993860619894	124.452	10.2696	4.73553	1.20807	0	0	0	0	0	0	0	0
0.5860005160792089	124.467	10.2543	4.74492	1.20884	0	0	0	0	0	0	0	0
0.5870003200964055	124.482	10.2391	4.7543	1.20961	0	0	0	0	0	0	0	0
0.5880001241136021	124.498	10.2239	4.76369	1.21039	0	0	0	0	0	0	0	0
0.5889999281307988	124.513	10.2088	4.77308	1.21116	0	0	0	0	0	0	0	0
0.5899997321479954	124.528	10.1937	4.78247	1.21193	0	0	0	0	0	0	0	0
0.5909995361651921	124.543	10.1787	4.79186	1.21269	0	0	0	0	0	0	0	0
0.5920006661824114	124.558	10.1637	4.80126	1.21346	0	0	0	0	0	0	0	0
0.593000470199608	124.573	10.1488	4.81065	1.21423	0	0	0	0	0	0	0	0
0.5940002742168047	124.588	10.1339	4.82005	1.21499	0	0	0	0	0	0	0	0
0.5950000782340014	124.603	10.119	4.82944	1.21575	0	0	0	0	0	0	0	0
0.595999882251198	124.617	10.1042	4.83884	1.21652	0	0	0	0	0	0	0	0
0.5969996862683947	124.632	10.0895	4.84824	1.21728	0	0	0	0	0	0	0	0
0.5979994902855912	124.647	10.0748	4.85764	1.21804	0	0	0	0	0	0	0	0
0.5990006203028106	124.661	10.0601	4.86704	1.2188	0	0	0	0	0	0	0	0
0.6000004243200073	124.676	10.0455	4.87644	1.21956	0	0	0	0	0	0	0	0
0.6010002283372039	124.691	10.0309	4.88584	1.22031	0	0	0	0	0	0	0	0
0.6020000323544006	124.705	10.0164	4.89525	1.22107	0	0	0	0	0	0	0	0
0.6029998363715972	124.72	10.0019	4.90465	1.22182	0	0	0	0	0	0	0	0
0.603999640388794	124.734	9.9875	4.91406	1.22258	0	0	0	0	0	0	0	0
0.6049994444059904	124.748	9.97311	4.92347	1.22333	0	0	0	0	0	0	0	0
0.6060005744232099	124.763	9.95876	4.93288	1.22408	0	0	0	0	0	0	0	0
0.6070003784404064	124.777	9.94446	4.94229	1.22483	0	0	0	0	0	0	0	0
0.6080001824576031	124.791	9.9302	4.9517	1.22558	0	0	0	0	0	0	0	0
0.6089999864747998	124.806	9.91598	4.96111	1.22633	0	0	0	0	0	0	0	0
0.6099997904919965	124.82	9.90181	4.97052	1.22708	0	0	0	0	0	0	0	0
0.6109995945091931	124.834	9.88768	4.97993	1.22782	0	0	0	0	0	0	0	0
0.6119993985263897	124.848	9.87359	4.98935	1.22857	0	0	0	0	0	0	0	0
0.6130005285436091	124.862	9.85955	4.99876	1.22931	0	0	0	0	0	0	0	0
0.6140003325608057	124.876	9.84555	5.00818	1.23006	0	0	0	0	0	0	0	0
0.6150001365780023	124.89	9.83159	5.0176	1.2308	0	0	0	0	0	0	0	0
0.615999940595199	124.904	9.81767	5.02702	1.23154	0	0	0	0	0	0	0	0
0.6169997446123956	124.918	9.80379	5.03644	1.23228	0	0	0	0	0	0	0	0
0.6179995486295922	124.932	9.78996	5.04586	1.23302	0	0	0	0	0	0	0	0
0.6190006786468116	124.945	9.77616	5.05528	1.23376	0	0	0	0	0	0	0	0
0.6200004826640083	124.959	9.76241	5.06471	1.23449	0	0	0	0	0	0	0	0
0.621000286681205	124.973	9.7487	5.07413	1.23523	0	0	0	0	0	0	0	0
0.6220000906984017	124.987	9.73503	5.08356	1.23596	0	0	0	0	0	0	0	0
0.6229998947155981	125.0	9.7214	5.09298	1.2367	0	0	0	0	0	0	0	0
0.6239996987327947	125.014	9.70782	5.10241	1.23743	0	0	0	0	0	0	0	0
0.6249995027499914	125.027	9.69427	5.11184	1.23816	0	0	0	0	0	0	0	0
0.6260006327672109	125.041	9.68076	5.12127	1.23889	0	0	0	0	0	0	0	0
0.6270004367844074	125.054	9.66729	5.1307	1.23962	0	0	0	0	0	0	0	0
0.6280002408016042	125.068	9.65386	5.14013	1.24035	0	0	0	0	0	0	0	0
0.6290000448188008	125.081	9.64048	5.14956	1.24108	0	0	0	0	0	0	0	0
0.6299998488359975	125.094	9.62713	5.15899	1.2418	0	0	0	0	0	0	0	0
