t[Ts]	C_l(t)	C_h(t)	N_l(t)	N_h(t)	E_l(t)	E_h(t)	A_LL(t)	A_HL(t)	A_HH(t)	A_L(t)	A_H(t)	A(t)
0.230091	220.818	1.57878	49.9167	1.25469	0	0	0	0	0	0	0	0
0.230166	220.818	1.57834	49.9333	1.25481	0	0	0	0	0	0	0	0
0.230241	220.819	1.57789	49.95	1.25493	0	0	0	0	0	0	0	0
0.230317	220.819	1.57745	49.9666	1.25505	0	0	0	0	0	0	0	0
0.230392	220.82	1.577	49.9833	1.25517	0	0	0	0	0	0	0	0
0.230468	220.82	1.57656	49.9999	1.25529	0	0	0	0	0	0	0	0
0.230543	220.821	1.57611	50.0166	1.25541	0	0	0	0	0	0	0	0
0.230618	220.821	1.57567	50.0332	1.25553	0	0	0	0	0	0	0	0
0.230694	220.821	1.57522	50.0499	1.25564	0	0	0	0	0	0	0	0
0.230769	220.822	1.57478	50.0665	1.25576	0	0	0	0	0	0	0	0
0.230845	220.822	1.57434	50.0832	1.25588	0	0	0	0	0	0	0	0
0.23092	220.823	1.57389	50.0998	1.256	0	0	0	0	0	0	0	0
0.230995	220.823	1.57345	50.1165	1.25612	0	0	0	0	0	0	0	0
0.231071	220.824	1.57301	50.1331	1.25624	0	0	0	0	0	0	0	0
0.231146	220.824	1.57256	50.1498	1.25636	0	0	0	0	0	0	0	0
0.231222	220.825	1.57212	50.1665	1.25648	0	0	0	0	0	0	0	0
0.231297	220.825	1.57168	50.1831	1.25659	0	0	0	0	0	0	0	0
0.231373	220.825	1.57124	50.1998	1.25671	0	0	0	0	0	0	0	0
0.231448	220.826	1.5708	50.2164	1.25683	0	0	0	0	0	0	0	0
0.231523	220.826	1.57036	50.2331	1.25695	0	0	0	0	0	0	0	0
0.231599	220.827	1.56991	50.2497	1.25707	0	0	0	0	0	0	0	0
0.231674	220.827	1.56947	50.2664	1.25719	0	0	0	0	0	0	0	0
0.23175	220.828	1.56903	50.283	1.2573	0	0	0	0	0	0	0	0
0.231825	220.828	1.56859	50.2997	1.25742	0	0	0	0	0	0	0	0
0.2319	220.828	1.56815	50.3163	1.25754	0	0	0	0	0	0	0	0
0.231976	220.829	1.56771	50.333	1.25766	0	0	0	0	0	0	0	0
0.232051	220.829	1.56728	50.3496	1.25778	0	0	0	0	0	0	0	0
0.232127	220.83	1.56684	50.3663	1.2579	0	0	0	0	0	0	0	0
0.232202	220.83	1.5664	50.383	1.25801	0	0	0	0	0	0	0	0
0.232278	220.831	1.56596	50.3996	1.25813	0	0	0	0	0	0	0	0
0.232353	220.831	1.56552	50.4163	1.25825	0	0	0	0	0	0	0	0
0.232428	220.832	1.56508	50.4329	1.25837	0	0	0	0	0	0	0	0
0.232504	220.832	1.56465	50.4496	1.25849	0	0	0	0	0	0	0	0
0.232579	220.832	1.56421	50.4662	1.2586	0	0	0	0	0	0	0	0
0.232655	220.833	1.56377	50.4829	1.25872	0	0	0	0	0	0	0	0
0.23273	220.833	1.56333	50.4995	1.25884	0	0	0	0	0	0	0	0
0.232805	220.834	1.5629	50.5162	1.25896	0	0	0	0	0	0	0	0
0.232881	220.834	1.56246	50.5328	1.25908	0	0	0	0	0	0	0	0
0.232956	220.835	1.56203	50.5495	1.25919	0	0	0	0	0	0	0	0
0.233032	220.835	1.56159	50.5661	1.25931	0	0	0	0	0	0	0	0
0.233107	220.835	1.56116	50.5828	1.25943	0	0	0	0	0	0	0	0
0.233183	220.836	1.56072	50.5995	1.25955	0	0	0	0	0	0	0	0
0.233258	220.836	1.56029	50.6161	1.25966	0	0	0	0	0	0	0	0
0.233333	220.837	1.55985	50.6328	1.25978	0	0	0	0	0	0	0	0
0.233409	220.837	1.55942	50.6494	1.2599	0	0	0	0	0	0	0	0
0.233484	220.838	1.55898	50.6661	1.26002	0	0	0	0	0	0	0	0
0.23356	220.838	1.55855	50.6827	1.26014	0	0	0	0	0	0	0	0
0.233635	220.839	1.55811	50.6994	1.26025	0	0	0	0	0	0	0	0
0.23371	220.839	1.55768	50.716	1.26037	0	0	0	0	0	0	0	0
0.233786	220.839	1.55725	50.7327	1.26049	0	0	0	0	0	0	0	0
0.233861	220.84	1.55682	50.7493	1.26061	0	0	0	0	0	0	0	0
0.233937	220.84	1.55638	50.766	1.26072	0	0	0	0	0	0	0	0
0.234012	220.841	1.55595	50.7827	1.26084	0	0	0	0	0	0	0	0
0.234087	220.841	1.55552	50.7993	1.26096	0	0	0	0	0	0	0	0
0.234163	220.842	1.55509	50.816	1.26107	0	0	0	0	0	0	0	0
0.234238	220.842	1.55466	50.8326	1.26119	0	0	0	0	0	0	0	0
0.234314	220.842	1.55422	50.8493	1.26131	0	0	0	0	0	0	0	0
0.234389	220.843	1.55379	50.8659	1.26143	0	0	0	0	0	0	0	0
0.234465	220.843	1.55336	50.8826	1.26154	0	0	0	0	0	0	0	0
0.23454	220.844	1.55293	50.8992	1.26166	0	0	0	0	0	0	0	0
0.234615	220.844	1.5525	50.9159	1.26178	0	0	0	0	0	0	0	0
0.234691	220.845	1.55207	50.9325	1.26189	0	0	0	0	0	0	0	0
0.234766	220.845	1.55164	50.9492	1.26201	0	0	0	0	0	0	0	0
0.234842	220.845	1.55121	50.9659	1.26213	0	0	0	0	0	0	0	0
0.234917	220.846	1.55079	50.9825	1.26225	0	0	0	0	0	0	0	0
0.234992	220.846	1.55036	50.9992	1.26236	0	0	0	0	0	0	0	0
0.235068	220.847	1.54993	51.0158	1.26248	0	0	0	0	0	0	0	0
0.235143	220.847	1.5495	51.0325	1.2626	0	0	0	0	0	0	0	0
0.235219	220.848	1.54907	51.0491	1.26271	0	0	0	0	0	0	0	0
0.235294	220.848	1.54864	51.0658	1.26283	0	0	0	0	0	0	0	0
0.23537	220.848	1.54822	51.0824	1.26295	0	0	0	0	0	0	0	0
0.235445	220.849	1.54779	51.0991	1.26306	0	0	0	0	0	0	0	0
0.23552	220.849	1.54736	51.1158	1.26318	0	0	0	0	0	0	0	0
0.235596	220.85	1.54694	51.1324	1.2633	0	0	0	0	0	0	0	0
0.235671	220.85	1.54651	51.1491	1.26341	0	0	0	0	0	0	0	0
0.235747	220.851	1.54608	51.1657	1.26353	0	0	0	0	0	0	0	0
0.235822	220.851	1.54566	51.1824	1.26365	0	0	0	0	0	0	0	0
0.235897	220.851	1.54523	51.199	1.26376	0	0	0	0	0	0	0	0
0.235973	220.852	1.54481	51.2157	1.26388	0	0	0	0	0	0	0	0
0.236048	220.852	1.54438	51.2323	1.264	0	0	0	0	0	0	0	0
0.236124	220.853	1.54396	51.249	1.26411	0	0	0	0	0	0	0	0
0.236199	220.853	1.54353	51.2657	1.26423	0	0	0	0	0	0	0	0
0.236275	220.854	1.54311	51.2823	1.26435	0	0	0	0	0	0	0	0
0.23635	220.854	1.54268	51.299	1.26446	0	0	0	0	0	0	0	0
0.236425	220.854	1.54226	51.3156	1.26458	0	0	0	0	0	0	0	0
0.236501	220.855	1.54184	51.3323	1.26469	0	0	0	0	0	0	0	0
0.236576	220.855	1.54141	51.3489	1.26481	0	0	0	0	0	0	0	0
0.236652	220.856	1.54099	51.3656	1.26493	0	0	0	0	0	0	0	0
0.236727	220.856	1.54057	51.3822	1.26504	0	0	0	0	0	0	0	0
0.236802	220.856	1.54014	51.3989	1.26516	0	0	0	0	0	0	0	0
0.236878	220.857	1.53972	51.4156	1.26528	0	0	0	0	0	0	0	0
0.236953	220.857	1.5393	51.4322	1.26539	0	0	0	0	0	0	0	0
0.237029	220.858	1.53888	51.4489	1.26551	0	0	0	0	0	0	0	0
0.237104	220.858	1.53846	51.4655	1.26562	0	0	0	0	0	0	0	0
0.237179	220.859	1.53803	51.4822	1.26574	0	0	0	0	0	0	0	0
0.237255	220.859	1.53761	51.4988	1.26586	0	0	0	0	0	0	0	0
0.23733	220.859	1.53719	51.5155	1.26597	0	0	0	0	0	0	0	0
0.237406	220.86	1.53677	51.5321	1.26609	0	0	0	0	0	0	0	0
0.237481	220.86	1.53635	51.5488	1.2662	0	0	0	0	0	0	0	0
0.237557	220.861	1.53593	51.5655	1.26632	0	0	0	0	0	0	0	0
0.237632	220.861	1.53551	51.5821	1.26644	0	0	0	0	0	0	0	0
0.237707	220.862	1.53509	51.5988	1.26655	0	0	0	0	0	0	0	0
0.237783	220.862	1.53467	51.6154	1.26667	0	0	0	0	0	0	0	0
0.237858	220.862	1.53425	51.6321	1.26678	0	0	0	0	0	0	0	0
0.237934	220.863	1.53384	51.6487	1.2669	0	0	0	0	0	0	0	0
0.238009	220.863	1.53342	51.6654	1.26701	0	0	0	0	0	0	0	0
0.238084	220.864	1.533	51.6821	1.26713	0	0	0	0	0	0	0	0
0.23816	220.864	1.53258	51.6987	1.26724	0	0	0	0	0	0	0	0
0.238235	220.864	1.53216	51.7154	1.26736	0	0	0	0	0	0	0	0
0.238311	220.865	1.53175	51.732	1.26748	0	0	0	0	0	0	0	0
0.238386	220.865	1.53133	51.7487	1.26759	0	0	0	0	0	0	0	0
0.238462	220.866	1.53091	51.7653	1.26771	0	0	0	0	0	0	0	0
0.238537	220.866	1.5305	51.782	1.26782	0	0	0	0	0	0	0	0
0.238612	220.867	1.53008	51.7986	1.26794	0	0	0	0	0	0	0	0
0.238688	220.867	1.52966	51.8153	1.26805	0	0	0	0	0	0	0	0
0.238763	220.867	1.52925	51.832	1.26817	0	0	0	0	0	0	0	0
0.238839	220.868	1.52883	51.8486	1.26828	0	0	0	0	0	0	0	0
0.238914	220.868	1.52842	51.8653	1.2684	0	0	0	0	0	0	0	0
0.238989	220.869	1.528	51.8819	1.26851	0	0	0	0	0	0	0	0
0.239065	220.869	1.52759	51.8986	1.26863	0	0	0	0	0	0	0	0
0.23914	220.869	1.52717	51.9152	1.26874	0	0	0	0	0	0	0	0
0.239216	220.87	1.52676	51.9319	1.26886	0	0	0	0	0	0	0	0
0.239291	220.87	1.52634	51.9486	1.26898	0	0	0	0	0	0	0	0
0.239367	220.871	1.52593	51.9652	1.26909	0	0	0	0	0	0	0	0
0.239442	220.871	1.52551	51.9819	1.26921	0	0	0	0	0	0	0	0
0.239517	220.872	1.5251	51.9985	1.26932	0	0	0	0	0	0	0	0
0.239593	220.872	1.52469	52.0152	1.26944	0	0	0	0	0	0	0	0
0.239668	220.872	1.52427	52.0318	1.26955	0	0	0	0	0	0	0	0
0.239744	220.873	1.52386	52.0485	1.26967	0	0	0	0	0	0	0	0
0.239819	220.873	1.52345	52.0652	1.26978	0	0	0	0	0	0	0	0
0.239894	220.874	1.52304	52.0818	1.26989	0	0	0	0	0	0	0	0
0.23997	220.874	1.52263	52.0985	1.27001	0	0	0	0	0	0	0	0
0.240045	220.874	1.52221	52.1151	1.27012	0	0	0	0	0	0	0	0
0.240121	220.875	1.5218	52.1318	1.27024	0	0	0	0	0	0	0	0
0.240196	220.875	1.52139	52.1484	1.27035	0	0	0	0	0	0	0	0
0.240271	220.876	1.52098	52.1651	1.27047	0	0	0	0	0	0	0	0
0.240347	220.876	1.52057	52.1818	1.27058	0	0	0	0	0	0	0	0
0.240422	220.876	1.52016	52.1984	1.2707	0	0	0	0	0	0	0	0
0.240498	220.877	1.51975	52.2151	1.27081	0	0	0	0	0	0	0	0
0.240573	220.877	1.51934	52.2317	1.27093	0	0	0	0	0	0	0	0
0.240649	220.878	1.51893	52.2484	1.27104	0	0	0	0	0	0	0	0
0.240724	220.878	1.51852	52.265	1.27116	0	0	0	0	0	0	0	0
0.240799	220.879	1.51811	52.2817	1.27127	0	0	0	0	0	0	0	0
0.240875	220.879	1.5177	52.2984	1.27139	0	0	0	0	0	0	0	0
0.24095	220.879	1.51729	52.315	1.2715	0	0	0	0	0	0	0	0
0.241026	220.88	1.51688	52.3317	1.27161	0	0	0	0	0	0	0	0
0.241101	220.88	1.51648	52.3483	1.27173	0	0	0	0	0	0	0	0
0.241176	220.881	1.51607	52.365	1.27184	0	0	0	0	0	0	0	0
0.241252	220.881	1.51566	52.3816	1.27196	0	0	0	0	0	0	0	0
0.241327	220.881	1.51525	52.3983	1.27207	0	0	0	0	0	0	0	0
0.241403	220.882	1.51484	52.415	1.27219	0	0	0	0	0	0	0	0
0.241478	220.882	1.51444	52.4316	1.2723	0	0	0	0	0	0	0	0
0.241554	220.883	1.51403	52.4483	1.27241	0	0	0	0	0	0	0	0
0.241629	220.883	1.51362	52.4649	1.27253	0	0	0	0	0	0	0	0
0.241704	220.883	1.51322	52.4816	1.27264	0	0	0	0	0	0	0	0
0.24178	220.884	1.51281	52.4983	1.27276	0	0	0	0	0	0	0	0
0.241855	220.884	1.51241	52.5149	1.27287	0	0	0	0	0	0	0	0
0.241931	220.885	1.512	52.5316	1.27298	0	0	0	0	0	0	0	0
0.242006	220.885	1.51159	52.5482	1.2731	0	0	0	0	0	0	0	0
0.242081	220.885	1.51119	52.5649	1.27321	0	0	0	0	0	0	0	0
0.242157	220.886	1.51078	52.5815	1.27333	0	0	0	0	0	0	0	0
0.242232	220.886	1.51038	52.5982	1.27344	0	0	0	0	0	0	0	0
0.242308	220.887	1.50998	52.6149	1.27355	0	0	0	0	0	0	0	0
0.242383	220.887	1.50957	52.6315	1.27367	0	0	0	0	0	0	0	0
0.242459	220.887	1.50917	52.6482	1.27378	0	0	0	0	0	0	0	0
0.242534	220.888	1.50876	52.6648	1.2739	0	0	0	0	0	0	0	0
0.242609	220.888	1.50836	52.6815	1.27401	0	0	0	0	0	0	0	0
0.242685	220.889	1.50796	52.6982	1.27412	0	0	0	0	0	0	0	0
0.24276	220.889	1.50755	52.7148	1.27424	0	0	0	0	0	0	0	0
0.242836	220.889	1.50715	52.7315	1.27435	0	0	0	0	0	0	0	0
0.242911	220.89	1.50675	52.7481	1.27446	0	0	0	0	0	0	0	0
0.242986	220.89	1.50635	52.7648	1.27458	0	0	0	0	0	0	0	0
0.243062	220.891	1.50594	52.7814	1.27469	0	0	0	0	0	0	0	0
0.243137	220.891	1.50554	52.7981	1.27481	0	0	0	0	0	0	0	0
0.243213	220.891	1.50514	52.8148	1.27492	0	0	0	0	0	0	0	0
0.243288	220.892	1.50474	52.8314	1.27503	0	0	0	0	0	0	0	0
0.243364	220.892	1.50434	52.8481	1.27515	0	0	0	0	0	0	0	0
0.243439	220.893	1.50394	52.8647	1.27526	0	0	0	0	0	0	0	0
0.243514	220.893	1.50354	52.8814	1.27537	0	0	0	0	0	0	0	0
0.24359	220.893	1.50314	52.8981	1.27549	0	0	0	0	0	0	0	0
0.243665	220.894	1.50274	52.9147	1.2756	0	0	0	0	0	0	0	0
0.243741	220.894	1.50234	52.9314	1.27571	0	0	0	0	0	0	0	0
0.243816	220.895	1.50194	52.948	1.27583	0	0	0	0	0	0	0	0
0.243891	220.895	1.50154	52.9647	1.27594	0	0	0	0	0	0	0	0
0.243967	220.895	1.50114	52.9813	1.27605	0	0	0	0	0	0	0	0
0.244042	220.896	1.50074	52.998	1.27617	0	0	0	0	0	0	0	0
0.244118	220.896	1.50034	53.0147	1.27628	0	0	0	0	0	0	0	0
0.244193	220.897	1.49994	53.0313	1.27639	0	0	0	0	0	0	0	0
0.244268	220.897	1.49954	53.048	1.27651	0	0	0	0	0	0	0	0
0.244344	220.897	1.49915	53.0646	1.27662	0	0	0	0	0	0	0	0
0.244419	220.898	1.49875	53.0813	1.27673	0	0	0	0	0	0	0	0
0.244495	220.898	1.49835	53.098	1.27684	0	0	0	0	0	0	0	0
0.24457	220.899	1.49795	53.1146	1.27696	0	0	0	0	0	0	0	0
0.244646	220.899	1.49756	53.1313	1.27707	0	0	0	0	0	0	0	0
0.244721	220.899	1.49716	53.1479	1.27718	0	0	0	0	0	0	0	0
0.244796	220.9	1.49676	53.1646	1.2773	0	0	0	0	0	0	0	0
0.244872	220.9	1.49637	53.1813	1.27741	0	0	0	0	0	0	0	0
0.244947	220.901	1.49597	53.1979	1.27752	0	0	0	0	0	0	0	0
0.245023	220.901	1.49557	53.2146	1.27763	0	0	0	0	0	0	0	0
0.245098	220.901	1.49518	53.2312	1.27775	0	0	0	0	0	0	0	0
0.245173	220.902	1.49478	53.2479	1.27786	0	0	0	0	0	0	0	0
0.245249	220.902	1.49439	53.2645	1.27797	0	0	0	0	0	0	0	0
0.245324	220.903	1.49399	53.2812	1.27809	0	0	0	0	0	0	0	0
0.2454	220.903	1.4936	53.2979	1.2782	0	0	0	0	0	0	0	0
0.245475	220.903	1.4932	53.3145	1.27831	0	0	0	0	0	0	0	0
0.245551	220.904	1.49281	53.3312	1.27842	0	0	0	0	0	0	0	0
0.245626	220.904	1.49241	53.3478	1.27854	0	0	0	0	0	0	0	0
0.245701	220.905	1.49202	53.3645	1.27865	0	0	0	0	0	0	0	0
0.245777	220.905	1.49163	53.3812	1.27876	0	0	0	0	0	0	0	0
0.245852	220.905	1.49123	53.3978	1.27887	0	0	0	0	0	0	0	0
0.245928	220.906	1.49084	53.4145	1.27899	0	0	0	0	0	0	0	0
0.246003	220.906	1.49045	53.4311	1.2791	0	0	0	0	0	0	0	0
0.246078	220.907	1.49006	53.4478	1.27921	0	0	0	0	0	0	0	0
0.246154	220.907	1.48966	53.4645	1.27932	0	0	0	0	0	0	0	0
0.246229	220.907	1.48927	53.4811	1.27944	0	0	0	0	0	0	0	0
0.246305	220.908	1.48888	53.4978	1.27955	0	0	0	0	0	0	0	0
0.24638	220.908	1.48849	53.5144	1.27966	0	0	0	0	0	0	0	0
0.246456	220.909	1.4881	53.5311	1.27977	0	0	0	0	0	0	0	0
0.246531	220.909	1.4877	53.5478	1.27988	0	0	0	0	0	0	0	0
0.246606	220.909	1.48731	53.5644	1.28	0	0	0	0	0	0	0	0
0.246682	220.91	1.48692	53.5811	1.28011	0	0	0	0	0	0	0	0
0.246757	220.91	1.48653	53.5977	1.28022	0	0	0	0	0	0	0	0
0.246833	220.91	1.48614	53.6144	1.28033	0	0	0	0	0	0	0	0
0.246908	220.911	1.48575	53.6311	1.28044	0	0	0	0	0	0	0	0
0.246983	220.911	1.48536	53.6477	1.28056	0	0	0	0	0	0	0	0
0.247059	220.912	1.48497	53.6644	1.28067	0	0	0	0	0	0	0	0
0.247134	220.912	1.48458	53.681	1.28078	0	0	0	0	0	0	0	0
0.24721	220.912	1.48419	53.6977	1.28089	0	0	0	0	0	0	0	0
0.247285	220.913	1.4838	53.7144	1.281	0	0	0	0	0	0	0	0
0.24736	220.913	1.48341	53.731	1.28112	0	0	0	0	0	0	0	0
0.247436	220.914	1.48303	53.7477	1.28123	0	0	0	0	0	0	0	0
0.247511	220.914	1.48264	53.7643	1.28134	0	0	0	0	0	0	0	0
0.247587	220.914	1.48225	53.781	1.28145	0	0	0	0	0	0	0	0
0.247662	220.915	1.48186	53.7977	1.28156	0	0	0	0	0	0	0	0
0.247738	220.915	1.48147	53.8143	1.28168	0	0	0	0	0	0	0	0
0.247813	220.916	1.48109	53.831	1.28179	0	0	0	0	0	0	0	0
0.247888	220.916	1.4807	53.8476	1.2819	0	0	0	0	0	0	0	0
0.247964	220.916	1.48031	53.8643	1.28201	0	0	0	0	0	0	0	0
0.248039	220.917	1.47993	53.881	1.28212	0	0	0	0	0	0	0	0
0.248115	220.917	1.47954	53.8976	1.28223	0	0	0	0	0	0	0	0
0.24819	220.917	1.47915	53.9143	1.28235	0	0	0	0	0	0	0	0
0.248265	220.918	1.47877	53.9309	1.28246	0	0	0	0	0	0	0	0
0.248341	220.918	1.47838	53.9476	1.28257	0	0	0	0	0	0	0	0
0.248416	220.919	1.47799	53.9643	1.28268	0	0	0	0	0	0	0	0
0.248492	220.919	1.47761	53.9809	1.28279	0	0	0	0	0	0	0	0
0.248567	220.919	1.47722	53.9976	1.2829	0	0	0	0	0	0	0	0
0.248643	220.92	1.47684	54.0142	1.28301	0	0	0	0	0	0	0	0
0.248718	220.92	1.47645	54.0309	1.28313	0	0	0	0	0	0	0	0
0.248793	220.921	1.47607	54.0476	1.28324	0	0	0	0	0	0	0	0
0.248869	220.921	1.47568	54.0642	1.28335	0	0	0	0	0	0	0	0
0.248944	220.921	1.4753	54.0809	1.28346	0	0	0	0	0	0	0	0
0.24902	220.922	1.47492	54.0976	1.28357	0	0	0	0	0	0	0	0
0.249095	220.922	1.47453	54.1142	1.28368	0	0	0	0	0	0	0	0
0.24917	220.922	1.47415	54.1309	1.28379	0	0	0	0	0	0	0	0
0.249246	220.923	1.47377	54.1475	1.2839	0	0	0	0	0	0	0	0
0.249321	220.923	1.47338	54.1642	1.28402	0	0	0	0	0	0	0	0
0.249397	220.924	1.473	54.1809	1.28413	0	0	0	0	0	0	0	0
0.249472	220.924	1.47262	54.1975	1.28424	0	0	0	0	0	0	0	0
0.249548	220.924	1.47224	54.2142	1.28435	0	0	0	0	0	0	0	0
0.249623	220.925	1.47185	54.2308	1.28446	0	0	0	0	0	0	0	0
0.249698	220.925	1.47147	54.2475	1.28457	0	0	0	0	0	0	0	0
0.249774	220.926	1.47109	54.2642	1.28468	0	0	0	0	0	0	0	0
0.249849	220.926	1.47071	54.2808	1.28479	0	0	0	0	0	0	0	0
0.249925	220.926	1.47033	54.2975	1.2849	0	0	0	0	0	0	0	0
0.25	220.927	1.46995	54.3141	1.28501	0	0	0	0	0	0	0	0
0.250075	220.927	1.46957	54.3308	1.28513	0	0	0	0	0	0	0	0
0.250151	220.927	1.46918	54.3475	1.28524	0	0	0	0	0	0	0	0
0.250226	220.928	1.4688	54.3641	1.28535	0	0	0	0	0	0	0	0
0.250302	220.928	1.46842	54.3808	1.28546	0	0	0	0	0	0	0	0
0.250377	220.929	1.46804	54.3974	1.28557	0	0	0	0	0	0	0	0
0.250452	220.929	1.46766	54.4141	1.28568	0	0	0	0	0	0	0	0
0.250528	220.929	1.46728	54.4308	1.28579	0	0	0	0	0	0	0	0
0.250603	220.93	1.46691	54.4474	1.2859	0	0	0	0	0	0	0	0
0.250679	220.93	1.46653	54.4641	1.28601	0	0	0	0	0	0	0	0
0.250754	220.93	1.46615	54.4808	1.28612	0	0	0	0	0	0	0	0
0.25083	220.931	1.46577	54.4974	1.28623	0	0	0	0	0	0	0	0
0.250905	220.931	1.46539	54.5141	1.28634	0	0	0	0	0	0	0	0
0.25098	220.932	1.46501	54.5307	1.28645	0	0	0	0	0	0	0	0
0.251056	220.932	1.46463	54.5474	1.28656	0	0	0	0	0	0	0	0
0.251131	220.932	1.46426	54.5641	1.28667	0	0	0	0	0	0	0	0
0.251207	220.933	1.46388	54.5807	1.28678	0	0	0	0	0	0	0	0
0.251282	220.933	1.4635	54.5974	1.28689	0	0	0	0	0	0	0	0
0.251357	220.934	1.46312	54.614	1.28701	0	0	0	0	0	0	0	0
0.251433	220.934	1.46275	54.6307	1.28712	0	0	0	0	0	0	0	0
0.251508	220.934	1.46237	54.6474	1.28723	0	0	0	0	0	0	0	0
0.251584	220.935	1.46199	54.664	1.28734	0	0	0	0	0	0	0	0
0.251659	220.935	1.46162	54.6807	1.28745	0	0	0	0	0	0	0	0
0.251735	220.935	1.46124	54.6974	1.28756	0	0	0	0	0	0	0	0
0.25181	220.936	1.46087	54.714	1.28767	0	0	0	0	0	0	0	0
0.251885	220.936	1.46049	54.7307	1.28778	0	0	0	0	0	0	0	0
0.251961	220.937	1.46012	54.7473	1.28789	0	0	0	0	0	0	0	0
0.252036	220.937	1.45974	54.764	1.288	0	0	0	0	0	0	0	0
0.252112	220.937	1.45937	54.7807	1.28811	0	0	0	0	0	0	0	0
0.252187	220.938	1.45899	54.7973	1.28822	0	0	0	0	0	0	0	0
0.252262	220.938	1.45862	54.814	1.28833	0	0	0	0	0	0	0	0
0.252338	220.938	1.45824	54.8307	1.28844	0	0	0	0	0	0	0	0
0.252413	220.939	1.45787	54.8473	1.28855	0	0	0	0	0	0	0	0
0.252489	220.939	1.45749	54.864	1.28866	0	0	0	0	0	0	0	0
0.252564	220.94	1.45712	54.8806	1.28877	0	0	0	0	0	0	0	0
0.25264	220.94	1.45675	54.8973	1.28888	0	0	0	0	0	0	0	0
0.252715	220.94	1.45637	54.914	1.28899	0	0	0	0	0	0	0	0
0.25279	220.941	1.456	54.9306	1.2891	0	0	0	0	0	0	0	0
0.252866	220.941	1.45563	54.9473	1.28921	0	0	0	0	0	0	0	0
0.252941	220.941	1.45525	54.9639	1.28932	0	0	0	0	0	0	0	0
0.253017	220.942	1.45488	54.9806	1.28943	0	0	0	0	0	0	0	0
0.253092	220.942	1.45451	54.9973	1.28954	0	0	0	0	0	0	0	0
0.253167	220.942	1.45414	55.0139	1.28965	0	0	0	0	0	0	0	0
0.253243	220.943	1.45377	55.0306	1.28975	0	0	0	0	0	0	0	0
0.253318	220.943	1.45339	55.0473	1.28986	0	0	0	0	0	0	0	0
0.253394	220.944	1.45302	55.0639	1.28997	0	0	0	0	0	0	0	0
0.253469	220.944	1.45265	55.0806	1.29008	0	0	0	0	0	0	0	0
0.253544	220.944	1.45228	55.0972	1.29019	0	0	0	0	0	0	0	0
0.25362	220.945	1.45191	55.1139	1.2903	0	0	0	0	0	0	0	0
0.253695	220.945	1.45154	55.1306	1.29041	0	0	0	0	0	0	0	0
0.253771	220.945	1.45117	55.1472	1.29052	0	0	0	0	0	0	0	0
0.253846	220.946	1.4508	55.1639	1.29063	0	0	0	0	0	0	0	0
0.253922	220.946	1.45043	55.1806	1.29074	0	0	0	0	0	0	0	0
0.253997	220.947	1.45006	55.1972	1.29085	0	0	0	0	0	0	0	0
0.254072	220.947	1.44969	55.2139	1.29096	0	0	0	0	0	0	0	0
0.254148	220.947	1.44932	55.2305	1.29107	0	0	0	0	0	0	0	0
0.254223	220.948	1.44895	55.2472	1.29118	0	0	0	0	0	0	0	0
0.254299	220.948	1.44858	55.2639	1.29129	0	0	0	0	0	0	0	0
0.254374	220.948	1.44821	55.2805	1.2914	0	0	0	0	0	0	0	0
0.254449	220.949	1.44785	55.2972	1.29151	0	0	0	0	0	0	0	0
0.254525	220.949	1.44748	55.3139	1.29161	0	0	0	0	0	0	0	0
0.2546	220.95	1.44711	55.3305	1.29172	0	0	0	0	0	0	0	0
0.254676	220.95	1.44674	55.3472	1.29183	0	0	0	0	0	0	0	0
0.254751	220.95	1.44637	55.3639	1.29194	0	0	0	0	0	0	0	0
0.254827	220.951	1.44601	55.3805	1.29205	0	0	0	0	0	0	0	0
0.254902	220.951	1.44564	55.3972	1.29216	0	0	0	0	0	0	0	0
0.254977	220.951	1.44527	55.4138	1.29227	0	0	0	0	0	0	0	0
0.255053	220.952	1.44491	55.4305	1.29238	0	0	0	0	0	0	0	0
0.255128	220.952	1.44454	55.4472	1.29249	0	0	0	0	0	0	0	0
0.255204	220.952	1.44417	55.4638	1.2926	0	0	0	0	0	0	0	0
0.255279	220.953	1.44381	55.4805	1.2927	0	0	0	0	0	0	0	0
0.255354	220.953	1.44344	55.4972	1.29281	0	0	0	0	0	0	0	0
0.25543	220.954	1.44307	55.5138	1.29292	0	0	0	0	0	0	0	0
0.255505	220.954	1.44271	55.5305	1.29303	0	0	0	0	0	0	0	0
0.255581	220.954	1.44234	55.5471	1.29314	0	0	0	0	0	0	0	0
0.255656	220.955	1.44198	55.5638	1.29325	0	0	0	0	0	0	0	0
0.255732	220.955	1.44161	55.5805	1.29336	0	0	0	0	0	0	0	0
0.255807	220.955	1.44125	55.5971	1.29347	0	0	0	0	0	0	0	0
0.255882	220.956	1.44088	55.6138	1.29357	0	0	0	0	0	0	0	0
0.255958	220.956	1.44052	55.6305	1.29368	0	0	0	0	0	0	0	0
0.256033	220.956	1.44016	55.6471	1.29379	0	0	0	0	0	0	0	0
0.256109	220.957	1.43979	55.6638	1.2939	0	0	0	0	0	0	0	0
0.256184	220.957	1.43943	55.6805	1.29401	0	0	0	0	0	0	0	0
0.256259	220.958	1.43906	55.6971	1.29412	0	0	0	0	0	0	0	0
