t[Ts]	C_l(t)	C_h(t)	N_l(t)	N_h(t)	E_l(t)	E_h(t)	A_LL(t)	A_HL(t)	A_HH(t)	A_L(t)	A_H(t)	A(t)
2.9000018298800315e-09	116.046	18.6752	2.0412	0.905202	0	0	0	0	0	0	0	0
2.9099998700519975e-09	116.099	18.6224	2.04995	0.906609	0	0	0	0	0	0	0	0
2.919997910223964e-09	116.152	18.5699	2.05871	0.908011	0	0	0	0	0	0	0	0
2.9299959503959304e-09	116.204	18.5178	2.06747	0.90941	0	0	0	0	0	0	0	0
2.939993990567897e-09	116.256	18.4659	2.07623	0.910804	0	0	0	0	0	0	0	0
2.950005290740091e-09	116.307	18.4143	2.085	0.912195	0	0	0	0	0	0	0	0
2.9600033309120575e-09	116.359	18.363	2.09378	0.913582	0	0	0	0	0	0	0	0
2.9700013710840235e-09	116.41	18.312	2.10255	0.914965	0	0	0	0	0	0	0	0
2.97999941125599e-09	116.46	18.2613	2.11134	0.916344	0	0	0	0	0	0	0	0
2.989997451427956e-09	116.511	18.2109	2.12012	0.917719	0	0	0	0	0	0	0	0
2.9999954915999223e-09	116.561	18.1607	2.12891	0.91909	0	0	0	0	0	0	0	0
3.0099935317718888e-09	116.611	18.1109	2.1377	0.920458	0	0	0	0	0	0	0	0
3.020004831944083e-09	116.66	18.0613	2.1465	0.921822	0	0	0	0	0	0	0	0
3.0300028721160494e-09	116.71	18.012	2.1553	0.923182	0	0	0	0	0	0	0	0
3.040000912288016e-09	116.759	17.9629	2.1641	0.924539	0	0	0	0	0	0	0	0
3.0499989524599823e-09	116.807	17.9142	2.17291	0.925892	0	0	0	0	0	0	0	0
3.0599969926319483e-09	116.856	17.8657	2.18172	0.927241	0	0	0	0	0	0	0	0
3.0699950328039147e-09	116.904	17.8175	2.19053	0.928586	0	0	0	0	0	0	0	0
3.080006332976109e-09	116.952	17.7695	2.19935	0.929928	0	0	0	0	0	0	0	0
3.090004373148075e-09	117.0	17.7218	2.20817	0.931267	0	0	0	0	0	0	0	0
3.1000024133200414e-09	117.047	17.6744	2.217	0.932601	0	0	0	0	0	0	0	0
3.110000453492008e-09	117.094	17.6272	2.22583	0.933932	0	0	0	0	0	0	0	0
3.119998493663974e-09	117.141	17.5803	2.23466	0.93526	0	0	0	0	0	0	0	0
3.1299965338359403e-09	117.188	17.5337	2.2435	0.936584	0	0	0	0	0	0	0	0
3.1399945740079063e-09	117.234	17.4873	2.25233	0.937905	0	0	0	0	0	0	0	0
3.1500058741801014e-09	117.28	17.4411	2.26118	0.939222	0	0	0	0	0	0	0	0
3.1600039143520674e-09	117.326	17.3952	2.27002	0.940535	0	0	0	0	0	0	0	0
3.170001954524034e-09	117.372	17.3495	2.27887	0.941845	0	0	0	0	0	0	0	0
3.179999994696e-09	117.417	17.3041	2.28773	0.943152	0	0	0	0	0	0	0	0
3.1899980348679662e-09	117.463	17.259	2.29658	0.944455	0	0	0	0	0	0	0	0
3.1999960750399327e-09	117.508	17.214	2.30544	0.945755	0	0	0	0	0	0	0	0
3.2099941152118987e-09	117.552	17.1693	2.31431	0.947052	0	0	0	0	0	0	0	0
3.220005415384093e-09	117.597	17.1249	2.32317	0.948345	0	0	0	0	0	0	0	0
3.2300034555560593e-09	117.641	17.0807	2.33204	0.949635	0	0	0	0	0	0	0	0
3.2400014957280254e-09	117.685	17.0367	2.34092	0.950921	0	0	0	0	0	0	0	0
3.249999535899992e-09	117.729	16.9929	2.34979	0.952204	0	0	0	0	0	0	0	0
3.2599975760719586e-09	117.772	16.9494	2.35867	0.953484	0	0	0	0	0	0	0	0
3.2699956162439246e-09	117.815	16.9061	2.36756	0.954761	0	0	0	0	0	0	0	0
3.279993656415891e-09	117.859	16.863	2.37644	0.956034	0	0	0	0	0	0	0	0
3.2900049565880853e-09	117.901	16.8202	2.38533	0.957304	0	0	0	0	0	0	0	0
3.3000029967600517e-09	117.944	16.7776	2.39423	0.958571	0	0	0	0	0	0	0	0
3.3100010369320177e-09	117.986	16.7352	2.40312	0.959835	0	0	0	0	0	0	0	0
3.319999077103984e-09	118.029	16.693	2.41202	0.961095	0	0	0	0	0	0	0	0
3.32999711727595e-09	118.071	16.651	2.42093	0.962353	0	0	0	0	0	0	0	0
3.3399951574479166e-09	118.112	16.6093	2.42983	0.963607	0	0	0	0	0	0	0	0
3.3500064576201113e-09	118.154	16.5678	2.43874	0.964858	0	0	0	0	0	0	0	0
3.3600044977920777e-09	118.195	16.5264	2.44765	0.966106	0	0	0	0	0	0	0	0
3.3700025379640437e-09	118.236	16.4853	2.45657	0.96735	0	0	0	0	0	0	0	0
3.38000057813601e-09	118.277	16.4444	2.46549	0.968592	0	0	0	0	0	0	0	0
3.389998618307976e-09	118.318	16.4037	2.47441	0.969831	0	0	0	0	0	0	0	0
3.3999966584799426e-09	118.358	16.3633	2.48333	0.971066	0	0	0	0	0	0	0	0
3.409994698651909e-09	118.399	16.323	2.49226	0.972299	0	0	0	0	0	0	0	0
3.4200059988241032e-09	118.439	16.2829	2.50119	0.973528	0	0	0	0	0	0	0	0
3.4300040389960692e-09	118.479	16.243	2.51012	0.974755	0	0	0	0	0	0	0	0
3.4400020791680357e-09	118.518	16.2034	2.51906	0.975978	0	0	0	0	0	0	0	0
3.450000119340002e-09	118.558	16.1639	2.528	0.977199	0	0	0	0	0	0	0	0
3.459998159511968e-09	118.597	16.1246	2.53694	0.978416	0	0	0	0	0	0	0	0
3.4699961996839345e-09	118.636	16.0855	2.54589	0.979631	0	0	0	0	0	0	0	0
3.479994239855901e-09	118.675	16.0466	2.55484	0.980842	0	0	0	0	0	0	0	0
3.490005540028095e-09	118.714	16.0079	2.56379	0.982051	0	0	0	0	0	0	0	0
3.5000035802000616e-09	118.752	15.9694	2.57274	0.983257	0	0	0	0	0	0	0	0
3.510001620372028e-09	118.79	15.9311	2.5817	0.98446	0	0	0	0	0	0	0	0
3.519999660543994e-09	118.829	15.893	2.59066	0.98566	0	0	0	0	0	0	0	0
3.5299977007159605e-09	118.867	15.855	2.59962	0.986857	0	0	0	0	0	0	0	0
3.5399957408879265e-09	118.904	15.8173	2.60859	0.988051	0	0	0	0	0	0	0	0
3.549993781059893e-09	118.942	15.7797	2.61756	0.989243	0	0	0	0	0	0	0	0
3.560005081232087e-09	118.979	15.7423	2.62653	0.990431	0	0	0	0	0	0	0	0
3.5700031214040536e-09	119.016	15.7051	2.6355	0.991617	0	0	0	0	0	0	0	0
3.58000116157602e-09	119.053	15.6681	2.64448	0.9928	0	0	0	0	0	0	0	0
3.5899992017479865e-09	119.09	15.6313	2.65346	0.99398	0	0	0	0	0	0	0	0
3.599997241919953e-09	119.127	15.5946	2.66244	0.995158	0	0	0	0	0	0	0	0
3.609995282091919e-09	119.163	15.5581	2.67143	0.996332	0	0	0	0	0	0	0	0
3.620006582264113e-09	119.2	15.5218	2.68041	0.997504	0	0	0	0	0	0	0	0
3.6300046224360796e-09	119.236	15.4857	2.68941	0.998674	0	0	0	0	0	0	0	0
3.6400026626080456e-09	119.272	15.4497	2.6984	0.99984	0	0	0	0	0	0	0	0
3.650000702780012e-09	119.308	15.4139	2.7074	1.001	0	0	0	0	0	0	0	0
3.6599987429519784e-09	119.343	15.3783	2.71639	1.00216	0	0	0	0	0	0	0	0
3.6699967831239444e-09	119.379	15.3428	2.7254	1.00332	0	0	0	0	0	0	0	0
3.679994823295911e-09	119.414	15.3075	2.7344	1.00448	0	0	0	0	0	0	0	0
3.6900061234681055e-09	119.449	15.2724	2.74341	1.00563	0	0	0	0	0	0	0	0
3.700004163640072e-09	119.484	15.2375	2.75242	1.00678	0	0	0	0	0	0	0	0
3.710002203812038e-09	119.519	15.2027	2.76143	1.00793	0	0	0	0	0	0	0	0
3.7200002439840044e-09	119.553	15.1681	2.77044	1.00908	0	0	0	0	0	0	0	0
3.72999828415597e-09	119.588	15.1336	2.77946	1.01022	0	0	0	0	0	0	0	0
3.739996324327936e-09	119.622	15.0993	2.78848	1.01136	0	0	0	0	0	0	0	0
3.749994364499903e-09	119.656	15.0652	2.7975	1.0125	0	0	0	0	0	0	0	0
3.7600056646720975e-09	119.69	15.0312	2.80653	1.01363	0	0	0	0	0	0	0	0
3.7700037048440635e-09	119.724	14.9973	2.81556	1.01476	0	0	0	0	0	0	0	0
3.7800017450160295e-09	119.758	14.9637	2.82459	1.01589	0	0	0	0	0	0	0	0
3.789999785187996e-09	119.791	14.9302	2.83362	1.01702	0	0	0	0	0	0	0	0
3.799997825359962e-09	119.825	14.8968	2.84265	1.01814	0	0	0	0	0	0	0	0
3.809995865531929e-09	119.858	14.8636	2.85169	1.01927	0	0	0	0	0	0	0	0
3.819993905703895e-09	119.891	14.8306	2.86073	1.02039	0	0	0	0	0	0	0	0
3.8300052058760895e-09	119.924	14.7977	2.86978	1.0215	0	0	0	0	0	0	0	0
3.8400032460480555e-09	119.957	14.7649	2.87882	1.02262	0	0	0	0	0	0	0	0
3.850001286220022e-09	119.989	14.7323	2.88787	1.02373	0	0	0	0	0	0	0	0
3.859999326391988e-09	120.022	14.6998	2.89692	1.02484	0	0	0	0	0	0	0	0
3.869997366563954e-09	120.054	14.6675	2.90597	1.02595	0	0	0	0	0	0	0	0
3.879995406735921e-09	120.086	14.6354	2.91503	1.02705	0	0	0	0	0	0	0	0
3.8900067069081154e-09	120.118	14.6034	2.92408	1.02816	0	0	0	0	0	0	0	0
3.9000047470800814e-09	120.15	14.5715	2.93314	1.02926	0	0	0	0	0	0	0	0
3.910002787252048e-09	120.182	14.5398	2.94221	1.03035	0	0	0	0	0	0	0	0
3.920000827424014e-09	120.213	14.5082	2.95127	1.03145	0	0	0	0	0	0	0	0
3.92999886759598e-09	120.245	14.4768	2.96034	1.03254	0	0	0	0	0	0	0	0
3.939996907767947e-09	120.276	14.4455	2.96941	1.03363	0	0	0	0	0	0	0	0
3.949994947939913e-09	120.307	14.4143	2.97848	1.03472	0	0	0	0	0	0	0	0
3.960006248112107e-09	120.338	14.3833	2.98755	1.03581	0	0	0	0	0	0	0	0
3.970004288284073e-09	120.369	14.3524	2.99663	1.03689	0	0	0	0	0	0	0	0
3.98000232845604e-09	120.4	14.3216	3.00571	1.03797	0	0	0	0	0	0	0	0
3.990000368628006e-09	120.431	14.291	3.01479	1.03905	0	0	0	0	0	0	0	0
3.999998408799972e-09	120.461	14.2606	3.02387	1.04013	0	0	0	0	0	0	0	0
4.009996448971939e-09	120.491	14.2302	3.03296	1.0412	0	0	0	0	0	0	0	0
4.019994489143905e-09	120.522	14.2	3.04205	1.04227	0	0	0	0	0	0	0	0
4.030005789316099e-09	120.552	14.1699	3.05114	1.04334	0	0	0	0	0	0	0	0
4.040003829488066e-09	120.582	14.14	3.06023	1.04441	0	0	0	0	0	0	0	0
4.050001869660032e-09	120.611	14.1102	3.06932	1.04547	0	0	0	0	0	0	0	0
4.059999909831998e-09	120.641	14.0805	3.07842	1.04654	0	0	0	0	0	0	0	0
4.069997950003965e-09	120.671	14.0509	3.08752	1.0476	0	0	0	0	0	0	0	0
4.079995990175931e-09	120.7	14.0215	3.09662	1.04866	0	0	0	0	0	0	0	0
4.089994030347897e-09	120.729	13.9922	3.10573	1.04971	0	0	0	0	0	0	0	0
4.100005330520091e-09	120.759	13.963	3.11483	1.05077	0	0	0	0	0	0	0	0
4.110003370692058e-09	120.788	13.934	3.12394	1.05182	0	0	0	0	0	0	0	0
4.120001410864024e-09	120.816	13.9051	3.13305	1.05287	0	0	0	0	0	0	0	0
4.12999945103599e-09	120.845	13.8763	3.14216	1.05392	0	0	0	0	0	0	0	0
4.139997491207957e-09	120.874	13.8476	3.15128	1.05496	0	0	0	0	0	0	0	0
4.149995531379923e-09	120.903	13.819	3.16039	1.05601	0	0	0	0	0	0	0	0
4.159993571551889e-09	120.931	13.7906	3.16951	1.05705	0	0	0	0	0	0	0	0
4.170004871724083e-09	120.959	13.7623	3.17863	1.05809	0	0	0	0	0	0	0	0
4.18000291189605e-09	120.987	13.7341	3.18776	1.05912	0	0	0	0	0	0	0	0
4.190000952068017e-09	121.016	13.706	3.19688	1.06016	0	0	0	0	0	0	0	0
4.199998992239983e-09	121.043	13.6781	3.20601	1.06119	0	0	0	0	0	0	0	0
4.209997032411949e-09	121.071	13.6503	3.21514	1.06222	0	0	0	0	0	0	0	0
4.219995072583915e-09	121.099	13.6226	3.22427	1.06325	0	0	0	0	0	0	0	0
4.230006372756109e-09	121.127	13.595	3.2334	1.06427	0	0	0	0	0	0	0	0
4.240004412928076e-09	121.154	13.5675	3.24254	1.0653	0	0	0	0	0	0	0	0
4.250002453100042e-09	121.181	13.5401	3.25168	1.06632	0	0	0	0	0	0	0	0
4.260000493272009e-09	121.209	13.5129	3.26082	1.06734	0	0	0	0	0	0	0	0
4.269998533443974e-09	121.236	13.4857	3.26996	1.06836	0	0	0	0	0	0	0	0
4.279996573615941e-09	121.263	13.4587	3.2791	1.06938	0	0	0	0	0	0	0	0
4.289994613787907e-09	121.29	13.4318	3.28825	1.07039	0	0	0	0	0	0	0	0
4.300005913960102e-09	121.317	13.405	3.2974	1.0714	0	0	0	0	0	0	0	0
4.310003954132068e-09	121.343	13.3783	3.30655	1.07241	0	0	0	0	0	0	0	0
4.320001994304035e-09	121.37	13.3517	3.3157	1.07342	0	0	0	0	0	0	0	0
4.330000034476e-09	121.396	13.3252	3.32485	1.07443	0	0	0	0	0	0	0	0
4.339998074647967e-09	121.423	13.2989	3.33401	1.07543	0	0	0	0	0	0	0	0
4.349996114819933e-09	121.449	13.2726	3.34317	1.07643	0	0	0	0	0	0	0	0
4.3599941549919e-09	121.475	13.2465	3.35233	1.07743	0	0	0	0	0	0	0	0
4.370005455164094e-09	121.501	13.2204	3.36149	1.07843	0	0	0	0	0	0	0	0
4.38000349533606e-09	121.527	13.1945	3.37065	1.07942	0	0	0	0	0	0	0	0
4.390001535508026e-09	121.553	13.1687	3.37982	1.08042	0	0	0	0	0	0	0	0
4.399999575679992e-09	121.579	13.143	3.38899	1.08141	0	0	0	0	0	0	0	0
4.409997615851959e-09	121.604	13.1173	3.39816	1.0824	0	0	0	0	0	0	0	0
4.419995656023926e-09	121.63	13.0918	3.40733	1.08339	0	0	0	0	0	0	0	0
4.429993696195892e-09	121.655	13.0664	3.4165	1.08438	0	0	0	0	0	0	0	0
4.440004996368086e-09	121.68	13.0411	3.42568	1.08536	0	0	0	0	0	0	0	0
4.450003036540053e-09	121.706	13.0159	3.43486	1.08634	0	0	0	0	0	0	0	0
4.460001076712018e-09	121.731	12.9908	3.44403	1.08732	0	0	0	0	0	0	0	0
4.469999116883985e-09	121.756	12.9658	3.45322	1.0883	0	0	0	0	0	0	0	0
4.479997157055951e-09	121.781	12.9409	3.4624	1.08928	0	0	0	0	0	0	0	0
4.489995197227918e-09	121.805	12.9161	3.47158	1.09025	0	0	0	0	0	0	0	0
4.500006497400112e-09	121.83	12.8914	3.48077	1.09123	0	0	0	0	0	0	0	0
4.510004537572079e-09	121.855	12.8668	3.48996	1.0922	0	0	0	0	0	0	0	0
4.520002577744044e-09	121.879	12.8423	3.49915	1.09317	0	0	0	0	0	0	0	0
4.530000617916011e-09	121.904	12.8178	3.50834	1.09414	0	0	0	0	0	0	0	0
4.539998658087977e-09	121.928	12.7935	3.51754	1.0951	0	0	0	0	0	0	0	0
4.549996698259944e-09	121.952	12.7693	3.52673	1.09607	0	0	0	0	0	0	0	0
4.55999473843191e-09	121.976	12.7452	3.53593	1.09703	0	0	0	0	0	0	0	0
4.570006038604104e-09	122.0	12.7211	3.54513	1.09799	0	0	0	0	0	0	0	0
4.58000407877607e-09	122.024	12.6972	3.55433	1.09895	0	0	0	0	0	0	0	0
4.590002118948036e-09	122.048	12.6734	3.56354	1.0999	0	0	0	0	0	0	0	0
4.600000159120003e-09	122.072	12.6496	3.57274	1.10086	0	0	0	0	0	0	0	0
4.609998199291969e-09	122.096	12.626	3.58195	1.10181	0	0	0	0	0	0	0	0
4.619996239463936e-09	122.119	12.6024	3.59116	1.10276	0	0	0	0	0	0	0	0
4.629994279635901e-09	122.143	12.5789	3.60037	1.10371	0	0	0	0	0	0	0	0
4.640005579808097e-09	122.166	12.5555	3.60958	1.10466	0	0	0	0	0	0	0	0
4.650003619980062e-09	122.189	12.5323	3.61879	1.10561	0	0	0	0	0	0	0	0
4.660001660152029e-09	122.212	12.5091	3.62801	1.10655	0	0	0	0	0	0	0	0
4.669999700323995e-09	122.236	12.4859	3.63723	1.10749	0	0	0	0	0	0	0	0
4.679997740495962e-09	122.259	12.4629	3.64645	1.10843	0	0	0	0	0	0	0	0
4.689995780667927e-09	122.282	12.44	3.65567	1.10937	0	0	0	0	0	0	0	0
4.699993820839894e-09	122.304	12.4171	3.66489	1.11031	0	0	0	0	0	0	0	0
4.710005121012088e-09	122.327	12.3944	3.67411	1.11124	0	0	0	0	0	0	0	0
4.720003161184054e-09	122.35	12.3717	3.68334	1.11218	0	0	0	0	0	0	0	0
4.730001201356021e-09	122.372	12.3491	3.69257	1.11311	0	0	0	0	0	0	0	0
4.7399992415279876e-09	122.395	12.3266	3.7018	1.11404	0	0	0	0	0	0	0	0
4.7499972816999536e-09	122.417	12.3042	3.71103	1.11497	0	0	0	0	0	0	0	0
4.75999532187192e-09	122.44	12.2819	3.72026	1.1159	0	0	0	0	0	0	0	0
4.770006622044114e-09	122.462	12.2596	3.7295	1.11682	0	0	0	0	0	0	0	0
4.78000466221608e-09	122.484	12.2375	3.73873	1.11775	0	0	0	0	0	0	0	0
4.790002702388047e-09	122.506	12.2154	3.74797	1.11867	0	0	0	0	0	0	0	0
4.800000742560013e-09	122.528	12.1934	3.75721	1.11959	0	0	0	0	0	0	0	0
4.8099987827319795e-09	122.55	12.1715	3.76645	1.12051	0	0	0	0	0	0	0	0
4.819996822903945e-09	122.572	12.1497	3.77569	1.12142	0	0	0	0	0	0	0	0
4.8299948630759116e-09	122.594	12.1279	3.78494	1.12234	0	0	0	0	0	0	0	0
4.840006163248106e-09	122.615	12.1063	3.79418	1.12325	0	0	0	0	0	0	0	0
4.850004203420073e-09	122.637	12.0847	3.80343	1.12417	0	0	0	0	0	0	0	0
4.860002243592039e-09	122.658	12.0632	3.81268	1.12508	0	0	0	0	0	0	0	0
4.8700002837640055e-09	122.68	12.0418	3.82193	1.12599	0	0	0	0	0	0	0	0
4.879998323935971e-09	122.701	12.0204	3.83119	1.12689	0	0	0	0	0	0	0	0
4.8899963641079375e-09	122.722	11.9992	3.84044	1.1278	0	0	0	0	0	0	0	0
4.8999944042799035e-09	122.744	11.978	3.8497	1.1287	0	0	0	0	0	0	0	0
4.910005704452098e-09	122.765	11.9569	3.85895	1.1296	0	0	0	0	0	0	0	0
4.920003744624065e-09	122.786	11.9358	3.86821	1.13051	0	0	0	0	0	0	0	0
4.930001784796031e-09	122.807	11.9149	3.87747	1.13141	0	0	0	0	0	0	0	0
4.9399998249679975e-09	122.828	11.894	3.88674	1.1323	0	0	0	0	0	0	0	0
4.949997865139963e-09	122.848	11.8732	3.896	1.1332	0	0	0	0	0	0	0	0
4.9599959053119295e-09	122.869	11.8525	3.90526	1.13409	0	0	0	0	0	0	0	0
4.969993945483896e-09	122.89	11.8318	3.91453	1.13499	0	0	0	0	0	0	0	0
4.9800052456560906e-09	122.91	11.8113	3.9238	1.13588	0	0	0	0	0	0	0	0
4.9900032858280566e-09	122.931	11.7908	3.93307	1.13677	0	0	0	0	0	0	0	0
5.0000013260000234e-09	122.951	11.7703	3.94234	1.13766	0	0	0	0	0	0	0	0
5.009999366171989e-09	122.972	11.75	3.95161	1.13854	0	0	0	0	0	0	0	0
5.0199974063439554e-09	122.992	11.7297	3.96089	1.13943	0	0	0	0	0	0	0	0
5.0299954465159215e-09	123.012	11.7095	3.97017	1.14031	0	0	0	0	0	0	0	0
5.040006746688116e-09	123.032	11.6894	3.97944	1.1412	0	0	0	0	0	0	0	0
5.0500047868600825e-09	123.052	11.6693	3.98872	1.14208	0	0	0	0	0	0	0	0
5.0600028270320486e-09	123.072	11.6493	3.998	1.14296	0	0	0	0	0	0	0	0
5.0700008672040146e-09	123.092	11.6294	4.00729	1.14383	0	0	0	0	0	0	0	0
5.079998907375981e-09	123.112	11.6096	4.01657	1.14471	0	0	0	0	0	0	0	0
5.0899969475479474e-09	123.132	11.5898	4.02585	1.14558	0	0	0	0	0	0	0	0
5.099994987719914e-09	123.151	11.5701	4.03514	1.14646	0	0	0	0	0	0	0	0
5.1100062878921085e-09	123.171	11.5505	4.04443	1.14733	0	0	0	0	0	0	0	0
5.1200043280640745e-09	123.191	11.5309	4.05372	1.1482	0	0	0	0	0	0	0	0
5.1300023682360405e-09	123.21	11.5114	4.06301	1.14907	0	0	0	0	0	0	0	0
5.1400004084080065e-09	123.23	11.492	4.0723	1.14994	0	0	0	0	0	0	0	0
5.149998448579973e-09	123.249	11.4727	4.0816	1.1508	0	0	0	0	0	0	0	0
5.159996488751939e-09	123.268	11.4534	4.09089	1.15167	0	0	0	0	0	0	0	0
5.169994528923906e-09	123.287	11.4342	4.10019	1.15253	0	0	0	0	0	0	0	0
5.1800058290961005e-09	123.307	11.415	4.10949	1.15339	0	0	0	0	0	0	0	0
5.190003869268067e-09	123.326	11.3959	4.11879	1.15425	0	0	0	0	0	0	0	0
5.2000019094400325e-09	123.345	11.3769	4.12809	1.15511	0	0	0	0	0	0	0	0
5.209999949611999e-09	123.364	11.358	4.13739	1.15597	0	0	0	0	0	0	0	0
5.219997989783965e-09	123.382	11.3391	4.1467	1.15682	0	0	0	0	0	0	0	0
5.229996029955932e-09	123.401	11.3203	4.156	1.15768	0	0	0	0	0	0	0	0
5.239994070127897e-09	123.42	11.3015	4.16531	1.15853	0	0	0	0	0	0	0	0
5.2500053703000924e-09	123.439	11.2828	4.17462	1.15938	0	0	0	0	0	0	0	0
5.2600034104720585e-09	123.457	11.2642	4.18393	1.16023	0	0	0	0	0	0	0	0
5.2700014506440245e-09	123.476	11.2457	4.19324	1.16108	0	0	0	0	0	0	0	0
5.279999490815991e-09	123.494	11.2272	4.20255	1.16193	0	0	0	0	0	0	0	0
5.289997530987957e-09	123.513	11.2088	4.21186	1.16277	0	0	0	0	0	0	0	0
5.299995571159924e-09	123.531	11.1904	4.22118	1.16362	0	0	0	0	0	0	0	0
5.30999361133189e-09	123.549	11.1721	4.2305	1.16446	0	0	0	0	0	0	0	0
5.3200049115040844e-09	123.568	11.1539	4.23981	1.1653	0	0	0	0	0	0	0	0
5.3300029516760504e-09	123.586	11.1357	4.24913	1.16614	0	0	0	0	0	0	0	0
5.340000991848017e-09	123.604	11.1176	4.25845	1.16698	0	0	0	0	0	0	0	0
5.349999032019983e-09	123.622	11.0995	4.26778	1.16782	0	0	0	0	0	0	0	0
5.35999707219195e-09	123.64	11.0815	4.2771	1.16866	0	0	0	0	0	0	0	0
5.369995112363915e-09	123.658	11.0636	4.28643	1.16949	0	0	0	0	0	0	0	0
5.3800064125361095e-09	123.676	11.0457	4.29575	1.17033	0	0	0	0	0	0	0	0
5.390004452708076e-09	123.694	11.0279	4.30508	1.17116	0	0	0	0	0	0	0	0
5.400002492880043e-09	123.711	11.0102	4.31441	1.17199	0	0	0	0	0	0	0	0
5.410000533052009e-09	123.729	10.9925	4.32374	1.17282	0	0	0	0	0	0	0	0
5.419998573223976e-09	123.747	10.9749	4.33307	1.17365	0	0	0	0	0	0	0	0
5.429996613395941e-09	123.764	10.9573	4.3424	1.17447	0	0	0	0	0	0	0	0
5.439994653567908e-09	123.782	10.9398	4.35174	1.1753	0	0	0	0	0	0	0	0
5.450005953740102e-09	123.799	10.9224	4.36107	1.17612	0	0	0	0	0	0	0	0
5.460003993912068e-09	123.817	10.905	4.37041	1.17695	0	0	0	0	0	0	0	0
5.470002034084035e-09	123.834	10.8876	4.37975	1.17777	0	0	0	0	0	0	0	0
5.480000074256001e-09	123.851	10.8704	4.38909	1.17859	0	0	0	0	0	0	0	0
5.489998114427968e-09	123.868	10.8531	4.39843	1.17941	0	0	0	0	0	0	0	0
5.499996154599933e-09	123.886	10.836	4.40777	1.18023	0	0	0	0	0	0	0	0
5.5099941947719e-09	123.903	10.8189	4.41711	1.18104	0	0	0	0	0	0	0	0
5.520005494944094e-09	123.92	10.8018	4.42646	1.18186	0	0	0	0	0	0	0	0
5.530003535116061e-09	123.937	10.7849	4.43581	1.18267	0	0	0	0	0	0	0	0
5.540001575288027e-09	123.954	10.7679	4.44515	1.18349	0	0	0	0	0	0	0	0
5.549999615459994e-09	123.971	10.751	4.4545	1.1843	0	0	0	0	0	0	0	0
5.559997655631959e-09	123.987	10.7342	4.46385	1.18511	0	0	0	0	0	0	0	0
5.569995695803926e-09	124.004	10.7175	4.4732	1.18592	0	0	0	0	0	0	0	0
5.579993735975892e-09	124.021	10.7008	4.48255	1.18672	0	0	0	0	0	0	0	0
5.590005036148086e-09	124.037	10.6841	4.49191	1.18753	0	0	0	0	0	0	0	0
5.600003076320053e-09	124.054	10.6675	4.50126	1.18834	0	0	0	0	0	0	0	0
5.610001116492019e-09	124.071	10.651	4.51062	1.18914	0	0	0	0	0	0	0	0
5.619999156663985e-09	124.087	10.6345	4.51998	1.18994	0	0	0	0	0	0	0	0
5.629997196835952e-09	124.104	10.618	4.52934	1.19074	0	0	0	0	0	0	0	0
5.639995237007918e-09	124.12	10.6017	4.5387	1.19154	0	0	0	0	0	0	0	0
5.650006537180112e-09	124.136	10.5853	4.54806	1.19234	0	0	0	0	0	0	0	0
5.660004577352079e-09	124.153	10.569	4.55742	1.19314	0	0	0	0	0	0	0	0
5.670002617524045e-09	124.169	10.5528	4.56678	1.19394	0	0	0	0	0	0	0	0
5.680000657696011e-09	124.185	10.5367	4.57615	1.19473	0	0	0	0	0	0	0	0
5.689998697867977e-09	124.201	10.5205	4.58551	1.19553	0	0	0	0	0	0	0	0
5.699996738039944e-09	124.217	10.5045	4.59488	1.19632	0	0	0	0	0	0	0	0
5.70999477821191e-09	124.233	10.4885	4.60425	1.19711	0	0	0	0	0	0	0	0
5.720006078384105e-09	124.249	10.4725	4.61362	1.1979	0	0	0	0	0	0	0	0
5.730004118556071e-09	124.265	10.4566	4.62299	1.19869	0	0	0	0	0	0	0	0
5.740002158728038e-09	124.281	10.4407	4.63236	1.19948	0	0	0	0	0	0	0	0
5.750000198900003e-09	124.297	10.4249	4.64173	1.20026	0	0	0	0	0	0	0	0
5.75999823907197e-09	124.312	10.4091	4.65111	1.20105	0	0	0	0	0	0	0	0
5.769996279243936e-09	124.328	10.3934	4.66048	1.20183	0	0	0	0	0	0	0	0
5.779994319415903e-09	124.344	10.3778	4.66986	1.20262	0	0	0	0	0	0	0	0
5.790005619588097e-09	124.359	10.3622	4.67924	1.2034	0	0	0	0	0	0	0	0
5.800003659760063e-09	124.375	10.3466	4.68862	1.20418	0	0	0	0	0	0	0	0
5.810001699932029e-09	124.39	10.3311	4.698	1.20496	0	0	0	0	0	0	0	0
5.819999740103995e-09	124.406	10.3156	4.70738	1.20574	0	0	0	0	0	0	0	0
5.829997780275962e-09	124.421	10.3002	4.71676	1.20652	0	0	0	0	0	0	0	0
5.839995820447928e-09	124.437	10.2849	4.72615	1.20729	0	0	0	0	0	0	0	0
5.849993860619895e-09	124.452	10.2696	4.73553	1.20807	0	0	0	0	0	0	0	0
5.860005160792089e-09	124.467	10.2543	4.74492	1.20884	0	0	0	0	0	0	0	0
5.870003200964055e-09	124.482	10.2391	4.7543	1.20961	0	0	0	0	0	0	0	0
5.880001241136021e-09	124.498	10.2239	4.76369	1.21039	0	0	0	0	0	0	0	0
5.889999281307988e-09	124.513	10.2088	4.77308	1.21116	0	0	0	0	0	0	0	0
5.899997321479954e-09	124.528	10.1937	4.78247	1.21193	0	0	0	0	0	0	0	0
