-5.00252	0.000000e+00
-4.992079e+00	7.026932e-04
-4.981635e+00	1.423620e-03
-4.971191e+00	2.144994e-03
-4.960748e+00	2.869485e-03
-4.950304e+00	3.594531e-03
-4.939860e+00	4.321695e-03
-4.929417e+00	5.050164e-03
-4.918973e+00	5.780248e-03
-4.908529e+00	6.511290e-03
-4.898086e+00	7.245166e-03
-4.887642e+00	7.980162e-03
-4.877198e+00	8.716575e-03
-4.866755e+00	9.454678e-03
-4.856311e+00	1.019448e-02
-4.845867e+00	1.093575e-02
-4.835424e+00	1.167822e-02
-4.824980e+00	1.242328e-02
-4.814536e+00	1.316956e-02
-4.804093e+00	1.391716e-02
-4.793649e+00	1.466695e-02
-4.783205e+00	1.541802e-02
-4.772761e+00	1.617055e-02
-4.762318e+00	1.692549e-02
-4.751874e+00	1.768138e-02
-4.741430e+00	1.843859e-02
-4.730987e+00	1.919856e-02
-4.720543e+00	1.995986e-02
-4.710099e+00	2.072263e-02
-4.699656e+00	2.148693e-02
-4.689212e+00	2.225286e-02
-4.678768e+00	2.302044e-02
-4.668325e+00	2.378976e-02
-4.657881e+00	2.456096e-02
-4.647437e+00	2.533388e-02
-4.636994e+00	2.610845e-02
-4.626550e+00	2.688465e-02
-4.616106e+00	2.766269e-02
-4.605663e+00	2.844251e-02
-4.595219e+00	2.922407e-02
-4.584775e+00	3.000733e-02
-4.574332e+00	3.079226e-02
-4.563888e+00	3.157884e-02
-4.553444e+00	3.236705e-02
-4.543001e+00	3.315685e-02
-4.532557e+00	3.394821e-02
-4.522113e+00	3.474176e-02
-4.511669e+00	3.553727e-02
-4.501226e+00	3.633431e-02
-4.490782e+00	3.713287e-02
-4.480338e+00	3.793290e-02
-4.469895e+00	3.873518e-02
-4.459451e+00	3.953945e-02
-4.449007e+00	4.034514e-02
-4.438564e+00	4.115224e-02
-4.428120e+00	4.196147e-02
-4.417676e+00	4.277282e-02
-4.407233e+00	4.358552e-02
-4.396789e+00	4.439953e-02
-4.386345e+00	4.521632e-02
-4.375902e+00	4.603460e-02
-4.365458e+00	4.685414e-02
-4.355014e+00	4.767592e-02
-4.344571e+00	4.849973e-02
-4.334127e+00	4.932476e-02
-4.323683e+00	5.015181e-02
-4.313240e+00	5.098109e-02
-4.302796e+00	5.181155e-02
-4.292352e+00	5.264410e-02
-4.281909e+00	5.347880e-02
-4.271465e+00	5.431465e-02
-4.261021e+00	5.515289e-02
-4.250578e+00	5.599296e-02
-4.240134e+00	5.683415e-02
-4.229690e+00	5.767824e-02
-4.219246e+00	5.852364e-02
-4.208803e+00	5.937061e-02
-4.198359e+00	6.022022e-02
-4.187915e+00	6.107089e-02
-4.177472e+00	6.192397e-02
-4.167028e+00	6.277885e-02
-4.156584e+00	6.363500e-02
-4.146141e+00	6.449408e-02
-4.135697e+00	6.535421e-02
-4.125253e+00	6.621666e-02
-4.114810e+00	6.708098e-02
-4.104366e+00	6.794667e-02
-4.093922e+00	6.881518e-02
-4.083479e+00	6.968474e-02
-4.073035e+00	7.055689e-02
-4.062591e+00	7.143064e-02
-4.052148e+00	7.230615e-02
-4.041704e+00	7.318411e-02
-4.031260e+00	7.406311e-02
-4.020817e+00	7.494522e-02
-4.010373e+00	7.582843e-02
-3.999929e+00	7.671402e-02
-3.989486e+00	7.760145e-02
-3.979042e+00	7.849058e-02
-3.968598e+00	7.938224e-02
-3.958154e+00	8.027496e-02
-3.947711e+00	8.117084e-02
-3.937267e+00	8.206782e-02
-3.926823e+00	8.296732e-02
-3.916380e+00	8.386856e-02
-3.905936e+00	8.477173e-02
-3.895492e+00	8.567725e-02
-3.885049e+00	8.658412e-02
-3.874605e+00	8.749394e-02
-3.864161e+00	8.840487e-02
-3.853718e+00	8.931868e-02
-3.843274e+00	9.023395e-02
-3.832830e+00	9.115153e-02
-3.822387e+00	9.207115e-02
-3.811943e+00	9.299255e-02
-3.801499e+00	9.391654e-02
-3.791056e+00	9.484178e-02
-3.780612e+00	9.577017e-02
-3.770168e+00	9.669976e-02
-3.759725e+00	9.763209e-02
-3.749281e+00	9.856613e-02
-3.738837e+00	9.950237e-02
-3.728394e+00	1.004409e-01
-3.717950e+00	1.013811e-01
-3.707506e+00	1.023241e-01
-3.697062e+00	1.032683e-01
-3.686619e+00	1.042157e-01
-3.676175e+00	1.051646e-01
-3.665731e+00	1.061159e-01
-3.655288e+00	1.070694e-01
-3.644844e+00	1.080247e-01
-3.634400e+00	1.089828e-01
-3.623957e+00	1.099422e-01
-3.613513e+00	1.109049e-01
-3.603069e+00	1.118690e-01
-3.592626e+00	1.128358e-01
-3.582182e+00	1.138046e-01
-3.571738e+00	1.147755e-01
-3.561295e+00	1.157490e-01
-3.550851e+00	1.167241e-01
-3.540407e+00	1.177024e-01
-3.529964e+00	1.186822e-01
-3.519520e+00	1.196647e-01
-3.509076e+00	1.206494e-01
-3.498633e+00	1.216360e-01
-3.488189e+00	1.226256e-01
-3.477745e+00	1.236169e-01
-3.467302e+00	1.246110e-01
-3.456858e+00	1.256072e-01
-3.446414e+00	1.266056e-01
-3.435971e+00	1.276068e-01
-3.425527e+00	1.286097e-01
-3.415083e+00	1.296156e-01
-3.404639e+00	1.306236e-01
-3.394196e+00	1.316339e-01
-3.383752e+00	1.326470e-01
-3.373308e+00	1.336619e-01
-3.362865e+00	1.346798e-01
-3.352421e+00	1.357000e-01
-3.341977e+00	1.367222e-01
-3.331534e+00	1.377476e-01
-3.321090e+00	1.387749e-01
-3.310646e+00	1.398049e-01
-3.300203e+00	1.408375e-01
-3.289759e+00	1.418722e-01
-3.279315e+00	1.429099e-01
-3.268872e+00	1.439500e-01
-3.258428e+00	1.449921e-01
-3.247984e+00	1.460377e-01
-3.237541e+00	1.470853e-01
-3.227097e+00	1.481353e-01
-3.216653e+00	1.491884e-01
-3.206210e+00	1.502438e-01
-3.195766e+00	1.513017e-01
-3.185322e+00	1.523627e-01
-3.174879e+00	1.534259e-01
-3.164435e+00	1.544917e-01
-3.153991e+00	1.555607e-01
-3.143547e+00	1.566319e-01
-3.133104e+00	1.577057e-01
-3.122660e+00	1.587828e-01
-3.112216e+00	1.598623e-01
-3.101773e+00	1.609441e-01
-3.091329e+00	1.620295e-01
-3.080885e+00	1.631173e-01
-3.070442e+00	1.642076e-01
-3.059998e+00	1.653010e-01
-3.049554e+00	1.663974e-01
-3.039111e+00	1.674963e-01
-3.028667e+00	1.685978e-01
-3.018223e+00	1.697029e-01
-3.007780e+00	1.708105e-01
-2.997336e+00	1.719209e-01
-2.986892e+00	1.730342e-01
-2.976449e+00	1.741508e-01
-2.966005e+00	1.752701e-01
-2.955561e+00	1.763922e-01
-2.945118e+00	1.775173e-01
-2.934674e+00	1.786458e-01
-2.924230e+00	1.797772e-01
-2.913787e+00	1.809114e-01
-2.903343e+00	1.820485e-01
-2.892899e+00	1.831892e-01
-2.882456e+00	1.843329e-01
-2.872012e+00	1.854795e-01
-2.861568e+00	1.866292e-01
-2.851124e+00	1.877820e-01
-2.840681e+00	1.889383e-01
-2.830237e+00	1.900978e-01
-2.819793e+00	1.912604e-01
-2.809350e+00	1.924262e-01
-2.798906e+00	1.935951e-01
-2.788462e+00	1.947673e-01
-2.778019e+00	1.959431e-01
-2.767575e+00	1.971222e-01
-2.757131e+00	1.983046e-01
-2.746688e+00	1.994904e-01
-2.736244e+00	2.006794e-01
-2.725800e+00	2.018719e-01
-2.715357e+00	2.030678e-01
-2.704913e+00	2.042671e-01
-2.694469e+00	2.054701e-01
-2.684026e+00	2.066767e-01
-2.673582e+00	2.078868e-01
-2.663138e+00	2.091004e-01
-2.652695e+00	2.103177e-01
-2.642251e+00	2.115385e-01
-2.631807e+00	2.127630e-01
-2.621364e+00	2.139911e-01
-2.610920e+00	2.152230e-01
-2.600476e+00	2.164586e-01
-2.590032e+00	2.176979e-01
-2.579589e+00	2.189411e-01
-2.569145e+00	2.201880e-01
-2.558701e+00	2.214389e-01
-2.548258e+00	2.226936e-01
-2.537814e+00	2.239522e-01
-2.527370e+00	2.252147e-01
-2.516927e+00	2.264813e-01
-2.506483e+00	2.277518e-01
-2.496039e+00	2.290264e-01
-2.485596e+00	2.303050e-01
-2.475152e+00	2.315877e-01
-2.464708e+00	2.328745e-01
-2.454265e+00	2.341658e-01
-2.443821e+00	2.354612e-01
-2.433377e+00	2.367608e-01
-2.422934e+00	2.380647e-01
-2.412490e+00	2.393728e-01
-2.402046e+00	2.406852e-01
-2.391603e+00	2.420020e-01
-2.381159e+00	2.433236e-01
-2.370715e+00	2.446496e-01
-2.360272e+00	2.459799e-01
-2.349828e+00	2.473148e-01
-2.339384e+00	2.486542e-01
-2.328940e+00	2.499986e-01
-2.318497e+00	2.513475e-01
-2.308053e+00	2.527009e-01
-2.297609e+00	2.540593e-01
-2.287166e+00	2.554226e-01
-2.276722e+00	2.567906e-01
-2.266278e+00	2.581634e-01
-2.255835e+00	2.595416e-01
-2.245391e+00	2.609245e-01
-2.234947e+00	2.623123e-01
-2.224504e+00	2.637056e-01
-2.214060e+00	2.651037e-01
-2.203616e+00	2.665073e-01
-2.193173e+00	2.679161e-01
-2.182729e+00	2.693300e-01
-2.172285e+00	2.707495e-01
-2.161842e+00	2.721741e-01
-2.151398e+00	2.736047e-01
-2.140954e+00	2.750403e-01
-2.130511e+00	2.764820e-01
-2.120067e+00	2.779289e-01
-2.109623e+00	2.793818e-01
-2.099180e+00	2.808403e-01
-2.088736e+00	2.823047e-01
-2.078292e+00	2.837751e-01
-2.067849e+00	2.852513e-01
-2.057405e+00	2.867338e-01
-2.046961e+00	2.882222e-01
-2.036517e+00	2.897165e-01
-2.026074e+00	2.912175e-01
-2.015630e+00	2.927247e-01
-2.005186e+00	2.942381e-01
-1.994743e+00	2.957579e-01
-1.984299e+00	2.972846e-01
-1.973855e+00	2.988177e-01
-1.963412e+00	3.003575e-01
-1.952968e+00	3.019040e-01
-1.942524e+00	3.034573e-01
-1.932081e+00	3.050176e-01
-1.921637e+00	3.065850e-01
-1.911193e+00	3.081595e-01
-1.900750e+00	3.097412e-01
-1.890306e+00	3.113301e-01
-1.879862e+00	3.129264e-01
-1.869419e+00	3.145301e-01
-1.858975e+00	3.161414e-01
-1.848531e+00	3.177603e-01
-1.838088e+00	3.193872e-01
-1.827644e+00	3.210219e-01
-1.817200e+00	3.226645e-01
-1.806757e+00	3.243151e-01
-1.796313e+00	3.259739e-01
-1.785869e+00	3.276410e-01
-1.775425e+00	3.293166e-01
-1.764982e+00	3.310005e-01
-1.754538e+00	3.326931e-01
-1.744094e+00	3.343947e-01
-1.733651e+00	3.361048e-01
-1.723207e+00	3.378243e-01
-1.712763e+00	3.395526e-01
-1.702320e+00	3.412903e-01
-1.691876e+00	3.430373e-01
-1.681432e+00	3.447941e-01
-1.670989e+00	3.465603e-01
-1.660545e+00	3.483364e-01
-1.650101e+00	3.501225e-01
-1.639658e+00	3.519187e-01
-1.629214e+00	3.537251e-01
-1.618770e+00	3.555420e-01
-1.608327e+00	3.573695e-01
-1.597883e+00	3.592078e-01
-1.587439e+00	3.610570e-01
-1.576996e+00	3.629172e-01
-1.566552e+00	3.647888e-01
-1.556108e+00	3.666718e-01
-1.545665e+00	3.685664e-01
-1.535221e+00	3.704729e-01
-1.524777e+00	3.723915e-01
-1.514334e+00	3.743222e-01
-1.503890e+00	3.762653e-01
-1.493446e+00	3.782212e-01
-1.483002e+00	3.801898e-01
-1.472559e+00	3.821717e-01
-1.462115e+00	3.841667e-01
-1.451671e+00	3.861754e-01
-1.441228e+00	3.881979e-01
-1.430784e+00	3.902343e-01
-1.420340e+00	3.922851e-01
-1.409897e+00	3.943505e-01
-1.399453e+00	3.964306e-01
-1.389009e+00	3.985259e-01
-1.378566e+00	4.006365e-01
-1.368122e+00	4.027628e-01
-1.357678e+00	4.049052e-01
-1.347235e+00	4.070638e-01
-1.336791e+00	4.092389e-01
-1.326347e+00	4.114310e-01
-1.315904e+00	4.136403e-01
-1.305460e+00	4.158673e-01
-1.295016e+00	4.181122e-01
